,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,GC_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w,Basis
2016-06-28,613792,373128,71208,127169,453490,088691,GOLD - COMMODITY EXCHANGE INC.,1315.300048828125,0.5316475288045461,-326321,-2.4818159389834427,301920,1.6081761347431487,0.04987092252079103,0.04369441143639048,0.0352617464211924,0.031247604394568196,0.25032596981109323,0.02004541444852224
2016-07-05,652971,389590,73627,123735,463942,088691,GOLD - COMMODITY EXCHANGE INC.,1356.4000244140625,0.5210139500835412,-340207,-2.2623299098065797,315963,2.2879086074761483,0.02362862592886909,0.040760593846944304,0.031247604394568196,-0.01644061370299532,0.2581087374418194,0.021730220868105103
2016-07-12,633020,378081,80618,123258,448710,088691,GOLD - COMMODITY EXCHANGE INC.,1334.0999755859375,0.5141259359893843,-325452,2.2596715627493413,297463,-2.8332039248297396,0.027464823206892693,0.040331459192193574,-0.01644061370299532,-0.0019488611299880443,0.265981146013474,0.009535211879508067
2016-07-19,617069,366871,80960,119433,434910,088691,GOLD - COMMODITY EXCHANGE INC.,1331.5,0.5112507677423432,-315477,1.5757795962212884,285911,-1.8249028466715111,0.03179439444531635,0.025795445156766728,-0.0019488611299880443,-0.00811118950666545,0.2749100793774205,0.011958184058907964
2016-07-26,576325,347426,68471,117420,426443,088691,GOLD - COMMODITY EXCHANGE INC.,1320.699951171875,0.5361957228994058,-309023,1.0459122075489127,278955,-1.1272645360567457,0.019269558694009335,0.07678343435994969,-0.00811118950666545,0.033088570347422186,0.28455169990343054,0.0011860314003467917
2016-08-02,582211,365801,71618,113911,437938,088691,GOLD - COMMODITY EXCHANGE INC.,1364.4000244140625,0.5565456509753337,-324027,-2.6033921832299485,294183,2.642259141977183,0.027188596880668443,0.049202252302712045,0.033088570347422186,-0.01861625913189968,0.2945982316705807,0.0016456217234659298
2016-08-09,575399,356471,70024,116251,429192,088691,GOLD - COMMODITY EXCHANGE INC.,1339.0,0.543867820416789,-312941,1.9041206710282013,286447,-1.3287279010530546,0.02032476354082828,0.025613430403638966,-0.01861625913189968,0.008588498879761097,0.303977186806491,0.0011024572153765478
2016-08-16,572496,351535,67684,116128,427121,088691,GOLD - COMMODITY EXCHANGE INC.,1350.5,0.5432230094184064,-310993,0.3385476860404693,283851,-0.4511651914584488,0.004038663669882503,0.01735608357445631,0.008588498879761097,-0.007330636367317678,0.31309287070472624,0.0037304384015094394
2016-08-23,572973,359785,65176,108571,426046,088691,GOLD - COMMODITY EXCHANGE INC.,1340.5999755859375,0.5540837002790707,-317475,-1.1322349850479303,294609,1.8791397669154022,0.016146138263467117,0.02531526422424646,-0.007330636367317678,-0.02155753016587303,0.32096103662075837,0.003924831195593408
2016-08-30,558398,340586,64245,109854,411067,088691,GOLD - COMMODITY EXCHANGE INC.,1311.699951171875,0.5394234936371549,-301213,2.838179111406646,276341,-3.1882828684772235,0.03121778542235771,0.049724452919860385,-0.02155753016587303,0.02874138495507772,0.3280962041892843,-0.009776617455509675
2016-09-06,590656,370375,62515,110470,440443,088691,GOLD - COMMODITY EXCHANGE INC.,1349.4000244140625,0.5586551224401344,-329973,-5.150448246591141,307860,5.6445402741413835,0.054440537798164136,0.07281064473653814,0.02874138495507772,-0.02252854888398481,0.3362869573989842,0.0021082054977143126
2016-09-13,575002,351776,66363,116841,428212,088691,GOLD - COMMODITY EXCHANGE INC.,1319.0,0.5415128990855684,-311371,3.1493796727706145,285413,-3.800350796402644,0.03412879114508131,0.053683105378833355,-0.02252854888398481,-0.004018232621777917,0.3451662830050347,-0.00568496143038605
2016-09-20,558791,326326,70147,120314,410929,088691,GOLD - COMMODITY EXCHANGE INC.,1313.699951171875,0.5200781687607711,-290615,3.6097265748640877,256179,-5.084156229021812,0.0390706324600983,0.0737351597712833,-0.004018232621777917,0.0092868034525726,0.35254310711181763,-0.004852485968984527
2016-09-27,583161,358972,67068,123156,437750,088691,GOLD - COMMODITY EXCHANGE INC.,1325.9000244140625,0.539463372893592,-314594,-4.291228742052038,291904,6.393266892272782,0.05288408396415799,0.0838536287672519,0.0092868034525726,-0.04495058035184496,0.3595337218354472,0.0028662401318921265
2016-10-04,544824,324136,78628,111864,383106,088691,GOLD - COMMODITY EXCHANGE INC.,1266.300048828125,0.49785251751024184,-271242,7.4339676350098856,245508,-7.955950415065479,0.1332121138654868,0.11519400939508,-0.04495058035184496,-0.010503078508472985,0.36515333126362315,-0.01567485069329253
2016-10-11,500328,283386,88167,112362,333561,088691,GOLD - COMMODITY EXCHANGE INC.,1253.0,0.44210797716697847,-221199,9.185168054270736,195219,-9.230320250209243,0.1122234107682268,0.1353481199182889,-0.010503078508472985,0.006225098825319186,0.36842809780368907,-0.012625641033711
2016-10-18,497061,274345,94727,115441,318112,088691,GOLD - COMMODITY EXCHANGE INC.,1260.800048828125,0.4077386880081117,-202671,3.703170720007675,179618,-3.1181544906541308,0.0427352595876398,0.04227088481380327,0.006225098825319186,0.00880391430524985,0.36955601923444537,-0.010035628027931297
2016-10-25,507617,285376,88396,114700,332299,088691,GOLD - COMMODITY EXCHANGE INC.,1271.9000244140625,0.4286676766144554,-217599,-3.0032531218502356,196980,3.492931451069386,0.033396047865878895,0.046450777479318944,0.00880391430524985,0.0114002670977853,0.37096689217451,-0.010157575373591875
2016-11-01,521506,288308,73177,115398,354649,088691,GOLD - COMMODITY EXCHANGE INC.,1286.4000244140625,0.4587694101314271,-239251,-4.265420582841,215131,3.5757273692567426,0.04903339453288714,0.0502123186300953,0.0114002670977853,-0.010105721201242424,0.3743746131250593,0.003973645034928836
2016-11-08,528203,289860,72622,114915,360501,088691,GOLD - COMMODITY EXCHANGE INC.,1273.4000244140625,0.46494624225913145,-245586,-1.214751124627521,217238,0.4040221972518053,0.01332517205983812,0.0058127024238444945,-0.010105721201242424,-0.03879379885891965,0.3801479343191795,0.004072585510982372
2016-11-15,479237,245750,68090,115191,315157,088691,GOLD - COMMODITY EXCHANGE INC.,1224.0,0.4172591014466746,-199966,8.636830915386698,177660,-7.492952520148504,0.10600723135694833,0.1549898037216416,-0.03879379885891965,-0.0106209150326797,0.3869144815791009,-0.00719969034664557
2016-11-22,461062,241646,74561,97975,290147,088691,GOLD - COMMODITY EXCHANGE INC.,1211.0,0.4168029462415033,-192172,1.6263351953208955,167085,-2.2066326264457876,0.10879568795378773,0.03344328240677784,-0.0106209150326797,-0.019075124348420736,0.3943504926026841,-0.012102988577908026
2016-11-29,405661,229731,78161,92628,260451,088691,GOLD - COMMODITY EXCHANGE INC.,1187.9000244140625,0.41370257431697893,-167823,5.281068489704205,151570,-3.365057194043317,0.09924974297536812,0.05039104621100905,-0.019075124348420736,-0.01708902130727552,0.4021631160430055,-0.019844495830176518
2016-12-06,393524,227675,91295,86237,241181,088691,GOLD - COMMODITY EXCHANGE INC.,1167.5999755859375,0.3937345625679755,-154944,3.1748183828369005,136380,-3.7445058805258578,0.07837382184241551,0.047622033420070854,-0.01708902130727552,-0.00933540993660309,0.40905197603049637,-0.0216268994538004
2016-12-13,397034,229755,100444,86143,236029,088691,GOLD - COMMODITY EXCHANGE INC.,1156.699951171875,0.37751426829944035,-149886,1.2853091552230613,129311,-1.7963326252020209,0.01628322759271445,0.03400676561709757,-0.00933540993660309,-0.021786074380261256,0.4159052563205939,-0.014129470136327576
2016-12-20,398661,219067,104233,87960,221982,088691,GOLD - COMMODITY EXCHANGE INC.,1131.5,0.33618036376771243,-134022,3.9956275784945374,114834,-3.6462872197343303,0.0511837698666202,0.044778843179709246,-0.021786074380261256,0.005125982172448085,0.4213144770322098,-0.016964494251669997
2016-12-27,401513,206538,108195,89975,210942,088691,GOLD - COMMODITY EXCHANGE INC.,1137.300048828125,0.3012779162816646,-120967,3.2747120987505673,98343,-4.136597259325592,0.04338405606861693,0.05239679347256246,0.005125982172448085,0.020311241180143824,0.4263744724094787,-0.010829559432912611
2017-01-03,424673,208855,112305,97410,215022,088691,GOLD - COMMODITY EXCHANGE INC.,1160.4000244140625,0.2769472040840835,-117612,0.8355893831582041,96550,-0.4465608834583189,0.03685601986992369,0.0200118321086063,0.020311241180143824,0.020510105357702146,0.43080435932179767,-0.0014220759118773734
2017-01-10,444001,214000,104518,96763,222579,088691,GOLD - COMMODITY EXCHANGE INC.,1184.199951171875,0.2833687311515064,-125816,-1.9318393210776292,109482,3.0451665163549366,0.025690325732287016,0.04060053121016709,0.020510105357702146,0.023475806429998913,0.4341454912315409,0.006022144018286843
2017-01-17,467937,218144,111103,101399,224510,088691,GOLD - COMMODITY EXCHANGE INC.,1212.0,0.26309310868770797,-123111,0.6092328620881484,107041,-0.5497735365460888,0.020149796415563855,0.032586477629257066,0.023475806429998913,-0.001402599976794594,0.4373167287860151,0.017206892451374134
2017-01-24,482374,209854,100447,109000,235374,088691,GOLD - COMMODITY EXCHANGE INC.,1210.300048828125,0.26198344023517023,-126374,-0.6973160916961043,109407,0.5056236202736694,0.053619030472683765,0.06105684480552754,-0.001402599976794594,-0.0014046708862266444,0.43936892502592795,0.01560130255631042
2017-01-31,398433,212414,93259,101784,233587,088691,GOLD - COMMODITY EXCHANGE INC.,1208.5999755859375,0.3308034224072805,-131803,-1.1254752536413655,119155,2.020838602412236,0.026844897143760194,0.0318902879874899,-0.0014046708862266444,0.021181512579070194,0.4418073884776784,0.010242031107650396
2017-02-07,415543,216408,99259,106024,240170,088691,GOLD - COMMODITY EXCHANGE INC.,1234.199951171875,0.32282098362864975,-134146,-0.5880537003712042,117149,-0.5034723529426528,0.03126281795756137,0.03165994544884324,0.021181512579070194,-0.0083454279414229,0.4431041213054431,0.010408158743401645
2017-02-14,415128,212259,102507,105674,233462,088691,GOLD - COMMODITY EXCHANGE INC.,1223.9000244140625,0.3078279470428398,-127788,1.5300462286694758,109752,-1.780080521149436,0.020811709756557842,0.023499996823036797,-0.0083454279414229,0.011111998786378363,0.44310623310774033,0.0025040656527284947
2017-02-21,427168,219673,95910,103861,243425,088691,GOLD - COMMODITY EXCHANGE INC.,1237.5,0.3267192299048618,-139564,-2.8367154227129947,123763,3.3751035825094906,0.0339086516588633,0.044397195032685535,0.011111998786378363,0.012202000473484853,0.44234336836636756,0.005620031133320448
2017-02-28,446081,247494,83696,100180,280087,088691,GOLD - COMMODITY EXCHANGE INC.,1252.5999755859375,0.4033056776684055,-179907,-9.444293580043448,163798,9.372190800809049,0.10609124641370406,0.1208822730154896,0.012202000473484853,-0.02993773010610057,0.4427821600788917,0.008996926977776992
2017-03-07,434401,229969,96284,99484,252132,088691,GOLD - COMMODITY EXCHANGE INC.,1215.0999755859375,0.3513988227467248,-152648,6.110773603897051,133685,-6.750567722005645,0.0814837777575537,0.09229953441041155,-0.02993773010610057,-0.010863263465633599,0.442012122736311,-0.0037493095821048835
2017-03-14,426170,210315,104277,102535,225822,088691,GOLD - COMMODITY EXCHANGE INC.,1201.9000244140625,0.2892906586573433,-123287,6.758962341246913,106038,-6.364396030395879,0.08941792012961503,0.087882082188994,-0.010863263465633599,0.03677506470924885,0.4403395393967655,-0.004381332613645124
2017-03-21,446880,219719,103467,101282,230279,088691,GOLD - COMMODITY EXCHANGE INC.,1246.0999755859375,0.2886613856068743,-128997,-1.3398409085576177,116252,2.396696154116902,0.017221567072122475,0.031604091761400555,0.03677506470924885,0.007383093991203626,0.43835801983389866,0.002041931740441545
2017-03-28,449418,227839,90019,104760,256874,088691,GOLD - COMMODITY EXCHANGE INC.,1255.300048828125,0.3384688641754447,-152114,-5.172977085571071,137820,4.826351593268886,0.08315866317879403,0.06785419904485651,0.007383093991203626,-0.00023902558468402724,0.43654313983605836,0.0008389392741957359
2017-04-04,427808,239061,83625,96115,267131,088691,GOLD - COMMODITY EXCHANGE INC.,1255.0,0.39974942030069566,-171016,-4.20588405448825,155436,3.9197361921418366,0.05203636103356954,0.054591770327810936,-0.00023902558468402724,0.012908327626992122,0.4358241085269492,0.008230007799645469
2017-04-11,456131,253004,80338,98119,285483,088691,GOLD - COMMODITY EXCHANGE INC.,1271.199951171875,0.41076795920470216,-187364,-3.8213404143915026,172666,4.027507666990799,0.053065416760079455,0.05168865609494153,0.012908327626992122,0.016126495270159413,0.434888528822564,0.014106893420839222
2017-04-18,472263,279311,83543,97769,308833,088691,GOLD - COMMODITY EXCHANGE INC.,1291.699951171875,0.44692046592682466,-211064,-5.195875746222028,195768,5.064773058616932,0.05828795726533564,0.08133298792351745,0.016126495270159413,-0.020205912032634776,0.4343088493027334,0.009004064299917746
2017-04-25,475985,287468,86791,100335,314915,088691,GOLD - COMMODITY EXCHANGE INC.,1265.5999755859375,0.45081252560479845,-214580,-0.7445004160817172,200677,1.039463180473592,0.020826008428657436,0.030473549066288318,-0.020205912032634776,-0.008296460337034017,0.433704149578818,0.002145168799231964
2017-05-02,461905,276032,86398,99054,303040,088691,GOLD - COMMODITY EXCHANGE INC.,1255.0999755859375,0.44161894761909914,-203986,2.2257003897181638,189634,-2.320031093416809,0.03271871751381518,0.03263802665342273,-0.008296460337034017,-0.03250731220735248,0.43217307881660844,0.00013310377317040382
2017-05-09,433033,236115,86109,104960,269382,088691,GOLD - COMMODITY EXCHANGE INC.,1214.300048828125,0.3796985449145908,-164422,8.565397646702245,150006,-8.579253309663242,0.10568944975450256,0.1247765529569492,-0.03250731220735248,0.017046817375863332,0.43002186985957536,-0.011284225395046183
2017-05-16,435021,221532,94808,113719,256578,088691,GOLD - COMMODITY EXCHANGE INC.,1235.0,0.32839564067022053,-142859,4.979528119104087,126724,-5.376495555765957,0.058231635687029604,0.07359802743883163,0.017046817375863332,0.016032428200910998,0.42695755060286616,-0.011051560952809557
2017-05-23,462572,241752,81985,112114,286405,088691,GOLD - COMMODITY EXCHANGE INC.,1254.800048828125,0.37678674887368885,-174291,-7.2253983141043765,159767,7.5957252638378385,0.0788720236676294,0.10206741892338535,0.016032428200910998,0.005817601588898658,0.4262267382888296,-0.0019329987808580369
2017-05-30,434246,250542,83452,103751,286970,088691,GOLD - COMMODITY EXCHANGE INC.,1262.0999755859375,0.42192443914279004,-183219,-1.9300779121952907,167090,1.583104900426312,0.022850064368180874,0.03071013251735061,0.005817601588898658,0.025592306039883717,0.4260138631717694,0.0015961092791954648
2017-06-06,494041,312240,107775,108298,324652,088691,GOLD - COMMODITY EXCHANGE INC.,1294.4000244140625,0.43792721656704603,-216354,-7.630467523016908,204465,8.606872602165593,0.09753782191939023,0.20480459031225076,0.025592306039883717,-0.022095159955581645,0.42499346635911545,0.015993704414672766
2017-06-13,471134,297178,106904,105193,308804,088691,GOLD - COMMODITY EXCHANGE INC.,1265.800048828125,0.4321721633335739,-203611,2.5793405810448933,190274,-2.8724336644124677,0.045780524979649614,0.039430115669591814,-0.022095159955581645,-0.01959239048148631,0.4227934647821353,0.0063168009064539
2017-06-20,445841,252620,101945,110287,275303,088691,GOLD - COMMODITY EXCHANGE INC.,1241.0,0.37012298106275554,-165016,8.191936901178858,150675,-8.40503975514397,0.10009336341710107,0.13965563436887454,-0.01959239048148631,0.004351349245819813,0.41940822917800025,-0.002572717302974282
2017-06-27,453144,236586,104914,117497,267360,088691,GOLD - COMMODITY EXCHANGE INC.,1246.4000244140625,0.33071827057182707,-149863,3.398745292604314,131672,-4.262281844872947,0.03937306584003929,0.055645680819912155,0.004351349245819813,-0.026315828133543606,0.41554420498121725,-0.0029402922134768644
2017-07-11,475669,217637,157377,147818,221734,088691,GOLD - COMMODITY EXCHANGE INC.,1213.5999755859375,0.15539377171940993,-73916,16.760014476634357,60260,-15.759228854403897,0.20551099709919038,0.19042489080407665,-0.026315828133543606,0.02265985543277771,0.408513047704984,-0.016040978653826452
2017-07-18,484204,217232,157094,153064,226699,088691,GOLD - COMMODITY EXCHANGE INC.,1241.0999755859375,0.15207433230621803,-73635,0.05907469269597136,60138,-0.025648087220314968,0.026887822141704168,0.0018379701116139407,0.02265985543277771,0.008540791067966236,0.40155051686492305,-0.004735448040796887
2017-07-25,463827,220299,129468,148926,252269,088691,GOLD - COMMODITY EXCHANGE INC.,1251.699951171875,0.22280505447074017,-103343,-6.135430521020066,90831,6.338857175901066,0.07404877927192513,0.08775270394291057,0.008540791067966236,0.016697311839387163,0.3960034839173922,0.002306380162592523
2017-08-01,448709,239766,110094,126891,270276,088691,GOLD - COMMODITY EXCHANGE INC.,1272.5999755859375,0.31955008702744986,-143385,-8.632960133843007,129672,8.374027385210434,0.10081905092819897,0.11101869319156234,0.016697311839387163,-0.01272980628843412,0.3918372216890854,0.0053810288127624645
2017-08-08,448727,246377,97540,125168,284679,088691,GOLD - COMMODITY EXCHANGE INC.,1256.4000244140625,0.35547448671463944,-159511,-3.5938659576696703,148837,4.2711423216383,0.039346390238308444,0.05572565473646258,-0.01272980628843412,0.013769441596342302,0.3879704685302258,0.008753613104639351
2017-08-15,477921,277730,89996,122138,318769,088691,GOLD - COMMODITY EXCHANGE INC.,1273.699951171875,0.41142992251857524,-196631,-8.27229027894466,187734,8.668299433731422,0.08419008997362255,0.10577712753517565,0.013769441596342302,0.008950321779924497,0.3854235858783372,0.006547949862154732
2017-08-22,500443,295711,87273,125036,344954,088691,GOLD - COMMODITY EXCHANGE INC.,1285.0999755859375,0.43944665026786267,-219918,-4.872562620181997,208438,4.332096727283379,0.06188004000085108,0.05405969962191632,0.008950321779924497,0.021788188103601502,0.3834278866639036,0.006649659161014984
2017-08-29,538875,318883,87836,119030,367059,088691,GOLD - COMMODITY EXCHANGE INC.,1313.0999755859375,0.4602718626768731,-248029,-5.617223140297696,231047,4.5177972316527555,0.057830973340273074,0.058357244190706606,0.021788188103601502,0.01987660960414761,0.38162381286386143,0.007913144621298546
2017-09-05,566817,336073,90775,125145,386952,088691,GOLD - COMMODITY EXCHANGE INC.,1339.199951171875,0.46188981628991366,-261807,-2.556808165158896,245298,2.64458362328926,0.05078725319617182,0.047157301896693905,0.01987660960414761,-0.008363165755848834,0.38013278060718364,0.015967970930497094
2017-09-12,580606,351492,96732,123298,395396,088691,GOLD - COMMODITY EXCHANGE INC.,1328.0,0.46864482971240395,-272098,-1.8155771615883083,254760,1.6693218446165163,0.01984021407612195,0.04769044049403869,-0.008363165755848834,-0.01641569941876886,0.37840181343934265,0.01050758984558566
2017-09-19,570096,330646,94557,129222,382263,088691,GOLD - COMMODITY EXCHANGE INC.,1306.199951171875,0.4438568241138335,-253041,3.2822602591085865,236089,-3.2157779974716068,0.03725817961426044,0.05414119843933368,-0.01641569941876886,-0.007043294683651724,0.3765238119975785,0.004212597671135751
2017-09-26,549637,303255,90661,134501,367972,088691,GOLD - COMMODITY EXCHANGE INC.,1297.0,0.4247730775038798,-233471,3.4327551850916334,212594,-4.121235721703012,0.03894736632615086,0.07942556281034535,-0.007043294683651724,-0.01966075558982272,0.37469102178109986,-0.0029908557168459387
2017-10-03,525127,287296,83441,126749,351172,088691,GOLD - COMMODITY EXCHANGE INC.,1271.5,0.42736899835658804,-224423,1.6461773861657787,203855,-1.5899584634949977,0.05137250717168737,0.06252141005618538,-0.01966075558982272,0.015021608797434194,0.37253536073231136,-0.012954274327631979
2017-10-10,520005,279227,79115,124178,347175,088691,GOLD - COMMODITY EXCHANGE INC.,1290.5999755859375,0.42883626118979623,-222997,0.27155335756874055,200112,-0.7127799560868133,0.013934354931442041,0.03458986108242963,0.015021608797434194,-0.005888715116771248,0.3712081250338412,-0.007049323423185652
2017-10-17,528800,284617,83893,126678,348302,088691,GOLD - COMMODITY EXCHANGE INC.,1283.0,0.41910741301059,-221624,0.2640359227315122,200724,0.11769117604638417,0.007636110994147122,0.027592195598491222,-0.005888715116771248,-0.00623538581449723,0.3707658064923721,-0.004402465795164366
2017-10-24,526674,275521,84136,125468,336121,088691,GOLD - COMMODITY EXCHANGE INC.,1275.0,0.3999684814515241,-210653,2.0746974281391832,191385,-1.7660741301059002,0.02901065666642836,0.02596640688211268,-0.00623538581449723,-0.006274509803921524,0.3706163794432071,-0.004199617994884458
2017-10-31,531918,268710,75615,128371,339019,088691,GOLD - COMMODITY EXCHANGE INC.,1267.0,0.39601592726698476,-210648,0.0009493538697562439,193095,0.3246790234566354,0.012411476497143713,0.04452769912146954,-0.006274509803921524,0.005288043545284227,0.36998846118652495,-0.0008446070645885974
2017-11-07,536843,272571,76781,123149,338436,088691,GOLD - COMMODITY EXCHANGE INC.,1273.699951171875,0.40102413554800936,-215287,-0.8721269067788645,195790,0.5066570411228799,0.012576231896617092,0.01438949827108475,0.005288043545284227,0.0061239295965651586,0.36887797513684384,-0.0032830250314463665
2017-11-14,533054,271496,76412,122703,338494,088691,GOLD - COMMODITY EXCHANGE INC.,1281.5,0.40482014955332857,-215791,-0.09388219647084903,195084,-0.1315095847389274,0.0010928084961524035,0.004150522551939018,0.0061239295965651586,-0.0003121532688743489,0.36772170412327065,-0.0002745182958420192
2017-11-21,531612,272934,71107,124856,349912,088691,GOLD - COMMODITY EXCHANGE INC.,1281.0999755859375,0.42334635034574086,-225056,-1.7380978287378015,201827,1.2649750306723146,0.02858448758130287,0.019599408210067986,-0.0003121532688743489,0.010615858125918143,0.3678387666020989,0.0012056004888547408
2017-11-28,503810,287384,62967,116831,363372,088691,GOLD - COMMODITY EXCHANGE INC.,1294.699951171875,0.48935312915583257,-246541,-4.041481381157686,224417,4.249339744023837,0.04474149474284834,0.06447819472471893,0.010615858125918143,-0.02556575023887009,0.3692339624273745,0.0054142360358449436
2017-12-05,472795,251234,77905,132509,322399,088691,GOLD - COMMODITY EXCHANGE INC.,1261.5999755859375,0.4016328429869182,-189890,11.244516782120243,173329,-10.14033068021675,0.12453287258082953,0.15521709672813006,-0.02556575023887009,-0.018310063437666835,0.36900185220948867,-0.0022871424637647526
2017-12-12,446618,201912,94844,155730,275193,088691,GOLD - COMMODITY EXCHANGE INC.,1238.5,0.26748362134978887,-119463,14.89588510876807,107068,-14.014742118677228,0.16343291028791687,0.22328444917710172,-0.018310063437666835,0.01792486973909968,0.3665739494937543,-0.00842844698305108
2017-12-19,453595,197473,83678,156226,284443,088691,GOLD - COMMODITY EXCHANGE INC.,1260.699951171875,0.28266845974933585,-128217,-1.9600643055138842,113795,1.5062088854457276,0.022116373060051875,0.055503981846054255,0.01792486973909968,0.01856113692422312,0.3647499916370215,-0.003841139191501987
2017-12-26,456470,202590,66642,155469,304938,088691,GOLD - COMMODITY EXCHANGE INC.,1284.0999755859375,0.3274453961925209,-149469,-4.685236830211973,135948,4.883872176721525,0.04615915917872665,0.082282195281393,0.01856113692422312,,0.3645820114913448,-0.0018491603970428646
