,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,KE_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2016-07-05,222790,80461,91943,95702,80325,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,402.0,-0.0690201535077876,15377,-0.693275459903637,-11482,0.4243124052253029,0.024945036840939173,0.046698452472100416,-0.016513761467889854,0.014303482587064709,-0.10018418357963249
2016-07-12,225914,80276,92250,98300,82122,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,407.75,-0.07161132112219694,16178,0.35953139727994976,-11974,-0.22083576462139232,0.024359557038498632,0.0028517440849495147,0.014303482587064709,0.006744328632740659,-0.10206286252759514
2016-07-19,230596,79125,91350,101634,86596,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,410.5,-0.06521362035768183,15038,-0.5046168010835982,-12225,-0.11110422550173961,0.04148116665781225,0.012031089602581023,0.006744328632740659,0.0036540803897686658,-0.10335666030941894
2016-07-26,242725,77665,91564,107929,92158,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,412.0,-0.06497476568132661,15771,0.31787194920987355,-13899,-0.7259449426702979,0.05925922223832633,0.009891921597362154,0.0036540803897686658,-0.013349514563106846,-0.10410488854661418
2016-08-02,241221,75459,89942,108207,90955,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,406.5,-0.07151947798906397,17252,0.6101555258008035,-14483,-0.24060150375939848,0.007436157499924685,0.02314375366533455,-0.013349514563106846,0.008610086100861114,-0.10443673964485703
2016-08-09,242243,75100,88916,113077,97866,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,410.0,-0.06279232010832099,15211,-0.8461120715028957,-13816,0.2765099224362721,0.05584921045021641,0.008444298117256853,0.008610086100861114,0.0030487804878047697,-0.10439919490406208
2016-08-16,239572,76990,89556,111589,96364,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,411.25,-0.06355083231763312,15225,0.005779320764686699,-12566,0.5160107825613124,0.014378248931248888,0.015190998282756716,0.0030487804878047697,-0.009726443768997006,-0.1047369456318611
2016-08-23,233774,82570,87081,103567,97179,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,407.25,-0.0273255366293942,6388,-3.688661446245805,-4511,3.3622460053762544,0.04402080240702181,0.04747982623149878,-0.009726443768997006,-0.09699201964395332,-0.10400209374473471
2016-08-30,227572,81050,91243,100307,87660,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,367.75,-0.05557362065631976,12647,2.6773721628581453,-10193,-2.4305525849752327,0.06798533785185698,0.03297870488063938,-0.09699201964395332,0.04418762746431004,-0.10375892857824655
2016-09-06,231473,81612,92480,103755,90656,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,384.0,-0.05658975344856636,13099,0.19861845921290844,-10868,-0.2966094247095425,0.03314627258745647,0.010333616708407049,0.04418762746431004,0.021484375,-0.10342112381656224
2016-09-13,231027,81209,89285,105459,94272,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,392.25,-0.04842291160773416,11187,-0.8260142651626756,-8076,1.2061881947354551,0.026635825184873656,0.02110338193719427,0.021484375,0.06692160611854692,-0.10299944576343156
2016-09-20,232429,85934,88559,102171,96139,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,418.5,-0.02595201115179259,6032,-2.231340925519528,-2625,2.3594644781778755,0.02599465483334174,0.03123907549299972,0.06692160611854692,0.0017921146953405742,-0.10197935145439325
2016-09-27,233164,88998,87636,99472,98021,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,419.25,-0.006223087612152819,1451,-1.9709244543495004,1362,1.7153625408189168,0.02319575883702207,0.022572098237032507,0.0017921146953405742,-0.03875968992248058,-0.10101326668713269
2016-10-04,239676,97543,92207,94504,95844,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,403.0,0.005590881022713997,-1340,-1.197011545521607,5336,1.7043797498756241,0.03753651207262488,0.06912252964426878,-0.03875968992248058,0.008064516129032251,-0.09995737773371306
2016-10-11,246225,99193,97100,97065,96192,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,406.25,-0.0035455376180322878,873,0.9233298286019459,2093,-1.353076653482201,0.015052494864351614,0.03333282389081628,0.008064516129032251,0.038153846153846205,-0.09903587581681586
2016-10-18,250582,99490,91063,95041,101877,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,421.75,0.027280491016912628,-6836,-3.130876231089451,8427,2.572443902934308,0.03914827491646269,0.033240095931315695,0.038153846153846205,-0.019561351511559022,-0.09680579898427366
2016-10-25,255090,99714,86318,95208,105987,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,413.5,0.04225567446783488,-10779,-1.573536806314899,13396,1.9829836141462676,0.021257983548298914,0.02671045841575643,-0.019561351511559022,0.0006045949214026347,-0.09381441108276345
2016-11-01,263869,100330,89086,97876,108033,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,413.75,0.03849258533590531,-10157,0.2438355090360265,11244,-0.8436238190442589,0.022893608341548938,0.01786543903366136,0.0006045949214026347,0.009063444108761365,-0.09072666041640912
2016-11-08,266296,103371,96288,97306,103604,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,417.5,0.023650374019887645,-6298,1.4624681186497845,7083,-1.576918849883844,0.02488178786521328,0.051302470712564927,0.009063444108761365,-0.022754491017964118,-0.08749514844711605
2016-11-15,259745,100163,96884,101843,103865,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,408.0,0.007784557931817745,-2022,1.6057319674347341,3279,-1.428485594977018,0.023324323798782742,0.019305038899348887,-0.022754491017964118,0.02083333333333326,-0.08418403599948096
2016-11-22,265441,99734,90671,102512,111084,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,416.5,0.032293428671531524,-8572,-2.521703978902385,9063,2.226799360911663,0.03692953051555273,0.03488353772222368,0.02083333333333326,-0.042617046818727466,-0.07984042171658846
2016-11-29,245249,98862,83554,88493,101018,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,398.75,0.0510705446301514,-12525,-1.4892198266281396,15308,2.3526885447236863,0.1270902480594794,0.043795500394702216,-0.042617046818727466,-0.02946708463949843,-0.07507347605343102
2016-12-06,255892,98646,94790,95631,97755,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,387.0,0.008300376721429354,-2124,4.2409958858140095,3856,-4.6695399369620265,0.05378362446092271,0.05920304390082508,-0.02946708463949843,0.03165374677002575,-0.07126511346419741
2016-12-13,259126,98655,102691,102154,97703,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,399.25,-0.017176971820658676,4451,2.569443358917043,-4036,-3.0841136104294,0.032898522443547136,0.0392856078591082,0.03165374677002575,0.033813400125234816,-0.06874977494651621
2016-12-20,247476,93117,91605,96633,97984,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,412.75,0.005459115227335176,-1351,-2.2390651652092033,1512,2.1410433534265185,0.029812400766633954,0.08999469473045983,0.033813400125234816,0.014536644457904258,-0.06586538078599131
2016-12-27,242328,92768,84737,91921,100246,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,418.75,0.03435426364266614,-8325,-2.818051043333495,8031,2.6341948310139163,0.036291350752210315,0.04065800963353145,0.014536644457904258,-0.01134328358208958,-0.06244918361275837
2017-01-03,240665,91324,79703,89520,102051,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,414.0,0.052068227619304845,-12531,-1.7356640586312766,11621,1.4814631408669243,0.02195530638771004,0.037877060347196644,-0.01134328358208958,0.05857487922705307,-0.05825505729994641
2017-01-10,234182,87044,59617,88599,114130,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,438.25,0.10902204268474947,-25531,-5.4016994577524775,27427,6.567635509941204,0.06412501418149352,0.16613823715916295,0.05857487922705307,0.03137478608100408,-0.05328411894430759
2017-01-17,232648,87565,52544,87554,120900,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,452.0,0.1433324163543207,-33346,-3.337148030164573,35021,3.242776985421595,0.0374902856265651,0.05420065805908257,0.03137478608100408,-0.022676991150442527,-0.047938396250435875
2017-01-24,227668,87828,50603,84014,119615,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,441.75,0.15637243705746964,-35601,-0.9692754719576356,37225,0.9473539424366425,0.023695053258622298,0.015921289306585953,-0.022676991150442527,-0.02773061686474254,-0.0424827446546024
2017-01-31,233169,85075,57971,90792,117418,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,429.5,0.11419185226166428,-26626,3.9421438234622346,27104,-4.445508371839697,0.043105518466932426,0.07075346392069684,-0.02773061686474254,0.02328288707799775,-0.03747327202065077
2017-02-07,235143,88172,58148,89964,118759,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,439.5,0.12245739826403508,-28795,-0.930226573858446,30024,1.2523105558629148,0.010391763246024635,0.02237561509021323,0.02328288707799775,0.058589306029579014,-0.03196387633471828
2017-02-14,229431,86821,47297,88174,126664,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,465.25,0.1677628568066216,-38490,-4.123023011529154,39524,4.0400947508537355,0.04512702594513075,0.09097958514144261,0.058589306029579014,-0.027941966684578157,-0.025439147368049444
2017-02-21,229651,89595,45424,87789,131043,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,452.25,0.18834666515712972,-43254,-2.076441283000118,44171,2.0254455587954547,0.021770125027418295,0.034417378294906646,-0.027941966684578157,-0.002211166390270858,-0.018435552481910342
2017-02-28,206976,89098,41068,76297,121560,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,451.25,0.21868719078540508,-45263,-0.8748056834065604,48030,1.6803758746968225,0.10601090686708077,0.037283161501467356,-0.002211166390270858,0.02659279778393353,-0.010690709203214226
2017-03-07,211872,86135,41111,78270,122506,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,463.25,0.20878643709409456,-44236,0.49619279529993815,45024,-1.4523423005565863,0.014538590269753357,0.023623532370369207,0.02659279778393353,-0.06475984889368591,-0.003517094446353621
2017-03-14,215949,81234,48405,86541,117474,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,433.25,0.1432421543975661,-30933,6.278790968131702,32829,-5.7558337109198,0.06520598975565522,0.0940689144470414,-0.06475984889368591,0.011540680900173017,0.0012268489669861064
2017-03-21,223589,82145,57719,93238,115735,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,438.25,0.10061765113668382,-22497,3.9064779183973997,24426,-3.8911965325146216,0.040368851478420655,0.07310673225418979,0.011540680900173017,-0.03251568739304045,0.005006501158464601
2017-03-28,245610,90431,78276,104343,115247,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,424.0,0.04439558649892105,-10904,5.184959904109773,12155,-5.488194857528769,0.052793843071178105,0.17096504590799433,-0.03251568739304045,-0.005306603773584939,0.007598719033071654
2017-04-04,270062,103831,95775,113607,121634,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,421.75,0.029722804393065298,-8027,1.171369243923293,8056,-1.6689059891698221,0.06653176954697523,0.1547999559131489,-0.005306603773584939,0.018968583283935914,0.009899077716911862
2017-04-11,271532,108701,100209,113224,122021,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,429.75,0.032397654788385896,-8797,-0.28511971325103125,8492,0.16144440906162288,0.0032731832770090757,0.04453592456081566,0.018968583283935914,-0.024432809773123898,0.01294471171298525
2017-04-18,275698,110439,103972,111303,119118,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,419.25,0.02834623392262548,-7815,0.3616516653654081,6467,-0.7457684545467937,0.02093559180803833,0.025656332930679863,-0.024432809773123898,-0.01729278473464524,0.015463548002241315
2017-04-25,278966,109893,112144,108161,108134,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,412.0,-9.678598825663343e-05,27,2.844416716842342,-2251,-3.1621556920978753,0.06530895305023232,0.03926372631588429,-0.01729278473464524,0.10376213592233019,0.016135879192213695
2017-05-02,249823,102612,88686,95942,109152,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,454.75,0.05287743722555569,-13210,-4.7450226909372475,13926,5.798914563065033,0.06454113723463388,0.16068646823280955,0.10376213592233019,-0.061022539857064295,0.018275872237611797
2017-05-09,246763,98824,71745,95108,119777,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,427.0,0.09997041695878231,-24669,-4.586847488021519,27079,5.264927568718653,0.0533261977336715,0.12152853097573416,-0.061022539857064295,-0.005854800936768156,0.021678336707741774
2017-05-16,246509,98371,79829,100179,119167,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,424.5,0.07702761359625815,-18988,2.3022090021599673,18542,-3.4595948339094593,0.025899720076956043,0.047906846240179574,-0.005854800936768156,0.014134275618374659,0.02466118179581481
2017-05-23,266320,97003,80295,107010,124840,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,430.5,0.06694953439471313,-17830,0.4697597247970663,16708,-0.7439890632796369,0.05393142117748544,0.010344166318853005,0.014134275618374659,0.006387921022067422,0.027895640600744155
2017-05-30,275577,96774,80103,108313,126348,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,433.25,0.06544450371402548,-18035,-0.07697506758786422,16671,-0.013893060979273055,0.011978982447019317,0.0023801851003804903,0.006387921022067422,0.010963646855164377,0.031013687290788294
2017-06-06,286200,104978,86157,110312,129998,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,438.0,0.06878406708595387,-19686,-0.5991066017846192,18821,0.7801812197679777,0.02350713661520536,0.07459648939231434,0.010963646855164377,0.04337899543378998,0.03336210673755512
2017-06-13,282447,109626,71840,105855,141807,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,457.0,0.12728759731914305,-35952,-5.683438155136268,37786,6.62648497554158,0.06567822273905564,0.10450993574553911,0.04337899543378998,0.037746170678337077,0.03606047247535788
2017-06-20,275255,109193,49282,102174,156866,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,474.25,0.1986957548455069,-54692,-6.634873091234816,59911,7.833328022602471,0.07234403953057443,0.14507651049061365,0.037746170678337077,-0.035846072746441804,0.040490186428579426
2017-06-27,262793,106667,40583,95027,157750,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,457.25,0.2386783514020541,-62723,-2.917658171513687,66084,2.242647726653467,0.031771086768179066,0.07623089983022072,-0.035846072746441804,0.1831601968288683,0.046584778285294275
2017-07-11,269659,116456,22614,92681,185501,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,541.0,0.3442125054235164,-92820,-11.45274036979676,93842,10.562686220713642,0.10819175935179128,0.19959732508808514,0.1831601968288683,-0.07070240295748609,0.05453156018781936
2017-07-18,266453,115125,25015,91482,182010,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,502.75,0.33975222647146025,-90528,0.8499623598693165,90110,-1.3839701252322378,0.017148582042619164,0.02663051234479806,-0.07070240295748609,-0.059671805072103457,0.06244239764154353
2017-07-25,262690,110587,27592,91423,176217,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,472.75,0.3227911226160113,-84794,2.1519742693833432,82995,-2.670264549470263,0.021865192049021074,0.0514911817280484,-0.059671805072103457,-0.015864621893178166,0.06990402731411456
2017-08-01,273389,110346,40791,103687,171368,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,465.25,0.2475629963166038,-67681,6.514522821576764,69555,-5.116296775667136,0.06221664757957499,0.08892594136445742,-0.015864621893178166,-0.010209564750134348,0.07591436889099783
2017-08-08,268862,110419,34674,96516,169386,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,460.5,0.27103123535494045,-72870,-1.8980280845242492,75745,2.264173028175969,0.03442245639370896,0.04266229246069762,-0.010209564750134348,-0.07383279044516833,0.08250188260915177
2017-08-15,265006,109630,48155,94175,152690,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,426.5,0.22080632136630868,-58515,5.33917028066443,61475,-5.307555548943324,0.07711502238065339,0.09043952213455018,-0.07383279044516833,-0.06447831184056274,0.08795570263751003
2017-08-22,288214,111981,63810,105654,151680,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,399.0,0.15969383860603578,-46026,4.712723485505989,48171,-5.020263692142819,0.04853225768845158,0.10242845196853081,-0.06447831184056274,-0.004385964912280715,0.09224886938604213
2017-08-29,276595,107245,72214,106118,140703,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,397.25,0.1250384135649596,-34585,3.969619796401285,35031,-4.559112326257572,0.04635343021866049,0.07322006697908715,-0.004385964912280715,0.056010069225928216,0.09517894535131816
2017-09-05,272800,108904,76498,108900,141315,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,419.5,0.1188233137829912,-32415,0.7845405737630833,32406,-0.9490410166488908,0.013564334672181924,0.032054670391905155,0.056010069225928216,-0.008343265792610244,0.09853273255207415
2017-09-12,273444,108029,77988,110455,140648,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,416.0,0.1104174895042495,-30193,0.814516129032258,30041,-0.8669354838709677,0.008848958395558795,0.012713891741077428,-0.008343265792610244,0.0625,0.10174441030116674
2017-09-19,272848,106074,77192,113192,142056,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,442.0,0.10578783791708204,-28864,0.4860227322596217,28882,-0.42385278155673556,0.01623910863160534,0.015010967664487685,0.0625,0.023190045248868696,0.10471000163818243
2017-09-26,268692,101770,74475,114883,142431,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,452.25,0.10252631265538237,-27548,0.48231982642350324,27295,-0.581642526241717,0.00802910063191276,0.03983659110896763,0.023190045248868696,-0.023217247097844118,0.10718073863447428
2017-10-03,272278,97516,73028,119996,143116,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,441.75,0.08491321370070296,-23120,1.647983564825153,24488,-1.0446905750822502,0.022036243120800266,0.03342832348250305,-0.023217247097844118,-0.02376910016977929,0.10893335981356764
2017-10-10,282344,96978,81164,125551,139763,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,431.25,0.050335760632420026,-14212,3.2716561749388493,15814,-3.1857146005185877,0.033575310763849626,0.04869149330309528,-0.02376910016977929,0.004637681159420204,0.10979383826760046
2017-10-17,292525,99408,89235,128656,136588,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,433.25,0.027115631142637382,-7932,2.2242371008415267,10173,-1.9979174340520784,0.02367631313055149,0.055665993437339314,0.004637681159420204,0.0017311021350259193,0.11038347612838256
2017-10-24,302974,100794,96023,133745,138566,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,434.0,0.01591225649725719,-4821,1.063498846252457,4771,-1.8466797709597471,0.02595194465151977,0.04153096531295569,0.0017311021350259193,-0.040322580645161255,0.11016485623377381
2017-10-31,321518,100356,104686,144322,138471,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,416.5,-0.01819804800975373,5851,3.522414464607524,-4330,-3.0038881224131444,0.037737850654011945,0.04438602822836297,-0.040322580645161255,0.02400960384153672,0.10900228464766631
2017-11-07,331038,103094,108742,142049,134924,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,426.5,-0.02152320881590633,7125,0.3962453113044993,-5648,-0.40993039269963116,0.021012878511623877,0.03207198021110671,0.02400960384153672,0.003516998827667095,0.1078481347601315
2017-11-14,317282,104401,99854,138978,142924,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,428.0,0.012436885798753159,-3946,-3.344329049837179,4547,3.0797068614479306,0.03927251314286525,0.049913098822550246,0.003516998827667095,-0.01810747663551404,0.10763249075587891
2017-11-21,318493,102020,106630,142504,139283,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,420.25,-0.01011325209659239,3221,2.2588738094187506,-4610,-2.8860761089503977,0.025434104483173462,0.043886891924275105,-0.01810747663551404,-0.02617489589530042,0.1072883021014864
2017-11-28,314879,101750,111866,142817,133997,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,409.25,-0.028010759688642303,8820,1.7579664231238992,-10116,-1.7287664093088388,0.020226578135498927,0.02577522282975058,-0.02617489589530042,0.01221747098350634,0.10612860617148306
2017-12-05,312714,105494,110882,140340,137208,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,414.25,-0.010015541357278536,3132,-1.8064081758389732,-5388,1.501529158819737,0.02049375243201176,0.021850852220209264,0.01221747098350634,-0.04888352444176225,0.10495387374864787
2017-12-12,325199,106143,119328,144999,134398,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,394.0,-0.032598501225403524,10601,2.388444393279482,-13185,-2.4933325658589,0.02673257050004116,0.04033778179898967,-0.04888352444176225,0.06598984771573613,0.10416735686505493
2017-12-19,330044,109700,119792,146312,139105,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,420.0,-0.021836482408406153,7207,-1.043668645967546,-10092,0.9511099357624101,0.021091946169989873,0.01752130793230265,0.06598984771573613,0.0,0.10407775089221363
2017-12-26,329925,112707,122683,146882,140909,001612,WHEAT-HRW - CHICAGO BOARD OF TRADE,420.0,-0.01810411457149352,5973,-0.37388954200046054,-9976,0.0351468289076608,0.008249041839390391,0.025056289562003484,0.0,,0.10362461185762079
