,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,LE_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w,Basis
2015-01-06,272939,114179,52303,102874,153139,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,166.02499389648438,0.1841620288782475,-50265,,61876,,,,,-0.051648831582482346,,
2015-01-13,269814,111195,48538,99345,149968,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,157.4499969482422,0.18762184319568295,-50623,-0.1311648390299664,62657,0.28614452313520605,0.02687384933798077,0.04225175762052926,-0.051648831582482346,-0.027945341262412104,,
2015-01-20,256360,98199,44777,99643,143523,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,153.0500030517578,0.1711655484474957,-43880,2.499129029627818,53422,-3.422728249831365,0.027730028046684157,0.11720148836168308,-0.027945341262412104,-0.001470147657818277,,-0.04061064854543837
2015-01-27,247017,92941,44681,101818,139677,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,152.8249969482422,0.15326475505734424,-37859,2.3486503354657513,48260,-2.013574660633484,0.024932193213110004,0.03890366365842671,-0.001470147657818277,0.00605269471767822,,-0.027393232154603382
2015-02-03,249858,94461,52252,106563,137823,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,153.75,0.1251110630838316,-31260,2.671476052255513,42209,-2.449628972904699,0.027002365110931067,0.06196451575525005,0.00605269471767822,0.03479678766514227,,-0.0189309718733538
2015-02-10,237992,88218,48404,104520,133175,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,159.10000610351562,0.1204032068304817,-28655,1.0425921923652635,39814,-0.9585444532494457,0.028149519342013925,0.07386072521263047,0.03479678766514227,-0.0031426774407203872,,0.002854420628149968
2015-02-17,241511,88629,51848,103366,129237,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,158.60000610351562,0.10712141475957616,-25871,1.1697872197384784,36781,-1.2744125852969848,0.02189137715334712,0.027442214739779466,-0.0031426774407203872,-0.01229515846146001,,0.009018376244158912
2015-02-24,243455,88134,49975,103745,130177,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,156.64999389648438,0.10857037234807254,-26432,-0.23228755626037736,38159,0.5705744251814617,0.0056386316806456855,0.017145877531514964,-0.01229515846146001,-0.035748426829988134,,0.00633281693871918
2015-03-03,243159,89099,53307,102611,127508,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,151.0500030517578,0.10238979433210368,-24897,0.6305066644759812,35792,-0.9722535992277834,0.016526232079923864,0.030174290409111976,-0.035748426829988134,0.024495179566294878,,-0.004105785982320618
2015-03-10,248433,91372,51434,100521,129943,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,154.75,0.11843032125361767,-29422,-1.8609222771931124,39938,1.705057184805004,0.019634302971396834,0.029032393596907694,0.024495179566294878,-0.00759291148147212,,-0.006695133261760087
2015-03-17,259366,92725,50749,100614,131156,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,153.5749969482422,0.11775637516096944,-30542,-0.45082577596374074,41976,0.8203419030483068,0.005634896664796997,0.014204664259726501,-0.00759291148147212,0.05485921028275986,,-0.007815793195128
2015-03-24,271721,102248,48515,102495,143737,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,162.0,0.1517806868074238,-41242,-4.125444352767904,53733,4.532976565933854,0.058733227200363884,0.07798332482107678,0.05485921028275986,-0.004166685504677803,,0.008962975146618438
2015-03-31,278224,107110,50193,105836,151483,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,161.3249969482422,0.1640656449479556,-45647,-1.6211481630054356,56917,1.1717901818409324,0.043086596792308376,0.04157581228584325,-0.004166685504677803,0.010382786818184275,,0.016757503664392177
2015-04-07,268587,109189,42211,98411,152628,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,163.0,0.2018601049194488,-54217,-3.0802518833745474,66978,3.616151015009489,0.03413812196511299,0.06645310435931308,0.010382786818184275,-0.02085885826064038,,0.013282002417897945
2015-04-14,275475,113184,40960,97348,156047,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,159.60000610351562,0.21308285688356476,-58699,-1.6687330362228998,72224,1.9531846291890524,0.017687799680340968,0.03403311189537056,-0.02085885826064038,-0.020676710059882142,,0.010003906976265225
2015-04-21,272115,110806,43253,100414,153938,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,156.3000030517578,0.19669624974734948,-53524,1.8785733732643615,67553,-1.69561666212905,0.020345819966031325,0.030319552898564837,-0.020676710059882142,0.030070357367080858,,-0.008869081033764315
2015-04-28,277402,116677,46282,97897,154746,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,161.0,0.20493363422037333,-56849,-1.2219098542895468,70395,1.0444113701927493,0.013160863352635933,0.054614964500273075,0.030070357367080858,-0.059316789141352855,,-0.0002706426542337351
2015-05-05,281876,118389,42828,96857,158761,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,151.4499969482422,0.21961429848585903,-61904,-1.8222651603088658,75561,1.8622792914254405,0.019775602657089875,0.032043767096522076,-0.059316789141352855,0.00016513143464758073,,-0.0178539372507237
2015-05-12,288011,122287,42476,96256,162433,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,151.47500610351562,0.22977247396800818,-66177,-1.5159147994153457,79811,1.5077551831301708,0.01651790373769275,0.025794626220692753,0.00016513143464758073,0.0033008745987987975,,-0.012517520893374419
2015-05-19,303895,127878,42520,96114,167317,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,151.97500610351562,0.23430132118001284,-71203,-1.745072236824288,85358,1.9259681053848638,0.01907899981399304,0.033069636967570044,0.0033008745987987975,-0.0011515252161833356,,-0.006465965809248541
2015-05-26,310681,129561,45370,99281,169408,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,151.8000030517578,0.225720272562532,-70127,0.3540696622188585,84191,-0.38401421543625264,0.01956909289178195,0.025913074297866014,-0.0011515252161833356,0.009881422726246925,,-0.01435309164787634
2015-06-02,314748,127566,45754,100938,169237,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,153.3000030517578,0.21699581887732408,-68299,0.5883848706551092,81812,-0.7657372031118737,0.006765985009715925,0.013726055850450034,0.009881422726246925,0.011578563999669944,,0.0030443371853667955
2015-06-09,300359,127915,41300,95750,167680,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,155.0749969482422,0.23948008882703697,-71930,-1.1536213097462098,86615,1.5259826909146366,0.025604524921231445,0.028384008509883877,0.011578563999669944,-0.01950665133654006,,0.005884983492607506
2015-06-16,289075,122365,41472,94163,160583,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,152.0500030517578,0.22976736141139842,-66420,1.8344714158723394,80893,-1.905053619169061,0.03408885713612775,0.03492495590129214,-0.01950665133654006,-0.0003288592617837205,,0.0002004324553717168
2015-06-23,276256,118083,44064,92346,152428,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,152.0,0.21748667902235608,-60082,2.1925105941364698,74019,-2.3779296030441923,0.04073962103818216,0.04239363047111572,-0.0003288592617837205,-0.027302591424239298,,0.0004060365878848427
2015-06-30,250887,108174,41848,85962,137209,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,147.85000610351562,0.20426327390418794,-51247,3.1981205838063245,66326,-2.784735897138886,0.0968002114970135,0.0808214795163376,-0.027302591424239298,0.021812585130829287,0.17868528804277903,-0.00892963529093926
2015-07-07,247813,102578,42338,85910,131515,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,151.0749969482422,0.1840298935084116,-45605,2.2488211824446864,60240,-2.425793285423318,0.026427503736920776,0.04199674294073808,0.021812585130829287,-0.025980493999960164,0.17888323639335799,-0.006351507408795476
2015-07-14,235318,84094,40050,90036,123598,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,147.14999389648438,0.14262402366159835,-33562,4.859712767288237,44044,-6.535573194303769,0.056372113053165696,0.16732181982214203,-0.025980493999960164,-0.013591573788354627,0.17758826451008086,-0.007981608347374583
2015-07-21,238026,77130,46441,93515,114893,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,145.14999389648438,0.08981371782914471,-21378,5.177674466041697,30689,-5.6752989571558485,0.058462247130628385,0.10807551933706129,-0.013591573788354627,-0.0006888794277033483,0.1745615560038417,-0.011329455113638571
2015-07-28,241198,78517,58723,95134,107252,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,145.0500030517578,0.05024088093599449,-12118,3.890331308344466,19794,-4.577231058791897,0.04575415295524394,0.09959924220343923,-0.0006888794277033483,0.021889024370615795,0.17041753350158012,-0.004622759026164158
2015-08-04,242340,73193,64111,99125,103470,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,148.22500610351562,0.01792935545101923,-4345,3.2226635378402806,9082,-4.441164520435493,0.03836718576470298,0.07801666375342306,0.021889024370615795,0.013155654362937641,0.16549856001607816,-0.004603560855954844
2015-08-11,229259,71597,57985,89953,99875,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,150.1750030517578,0.0432785626736573,-9922,-2.301312205991582,13612,1.8692745729140876,0.06725562087784731,0.05959160994582581,0.013155654362937641,-0.019810261648473437,0.16167918509912751,0.0051776292933349444
2015-08-18,228832,71618,57560,89193,97336,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,147.1999969482422,0.03558505803384142,-8143,0.7759782603954479,14058,0.1945397999642326,0.01768625790091621,0.0034526002879747327,-0.019810261648473437,-0.023946969901934345,0.157858150945634,0.003629788753276426
2015-08-25,241162,71828,62008,96507,97006,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,143.6750030517578,0.002069148539156252,-499,3.3404418962382887,9820,-1.8520137043770102,0.03950122214011462,0.03480378971278281,-0.023946969901934345,-0.016356401973898316,0.15327612146309053,-0.002180513797439078
2015-09-01,246990,71332,67927,100246,95597,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,141.3249969482422,-0.018822624397748896,4649,2.1346646652457686,3405,-2.6600376510395503,0.0262863620348953,0.04606524533423333,-0.016356401973898316,0.01521322626358046,0.1483590144384951,-0.011808946748349978
2015-09-08,253003,68430,71582,102645,92832,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,143.47500610351562,-0.03878610135057687,9813,2.090772905785659,-3152,-2.654763350742945,0.026417430183602163,0.046831700139988004,0.01521322626358046,-0.02003833335212213,0.14316053899990977,-0.011288578740893096
2015-09-15,259861,71504,76870,106204,91165,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,140.60000610351562,-0.05787324762084345,15039,2.0655881550811652,-5366,-0.8750884376865097,0.0264783223302545,0.05635758286492243,-0.02003833335212213,-0.03111664160795935,0.1377271934155651,-0.011346245627517933
2015-09-22,267058,71358,83749,112188,88841,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,136.22500610351562,-0.08742295681088004,23347,3.197093830932691,-12391,-2.70336833922751,0.0413273706778624,0.045291315027690564,-0.03111664160795935,-0.05175263524231821,0.1318021894622376,-0.01316076182045104
2015-09-29,261329,70438,81880,115441,92474,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,129.1750030517578,-0.08788538585461239,22967,-0.14229118768207655,-11442,0.35535351871129117,0.03311930356155159,0.018310376974487584,-0.05175263524231821,-0.031352838831635754,0.1261691747105235,-0.022167489283714367
2015-10-06,259893,68050,78133,120076,101128,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,125.125,-0.07290692708152971,18948,-1.5379081540892898,-10083,0.5200341332190457,0.06007576716515072,0.04196794428900762,-0.031352838831635754,0.058341682731331224,0.12119227216572218,-0.03414135172732137
2015-10-13,260412,64665,85219,122839,92231,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,132.4250030517578,-0.11753682625992658,30608,4.486461736176041,-20554,-4.028965766680903,0.054214906774538524,0.06986069226868778,0.058341682731331224,0.05909002656532936,0.11536961122851122,-0.01406860865002755
2015-10-20,254409,60933,80788,121253,89562,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,140.25,-0.12456713402434662,31691,0.41587945255978986,-19855,0.268420810100917,0.020183573275146454,0.05759908552719781,0.05909002656532936,-0.025490174319017345,0.10965683157963364,0.008544946541001016
2015-10-27,256978,62392,74895,119973,93260,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,136.6750030517578,-0.10395053273042829,26713,-1.9566917837026205,-12503,2.889834872193987,0.023345354612090998,0.05355204789965547,-0.025490174319017345,0.02597404772263623,0.10468921845614385,0.01503360103314516
2015-11-03,266672,63984,75210,119220,95652,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,140.22500610351562,-0.0883782324353513,23568,-1.223840173088747,-11226,0.4969296982621081,0.014636620871960982,0.013700303173987384,0.02597404772263623,-0.0848636736481132,0.10030132184497349,0.02905274768847722
2015-11-10,267425,68610,79855,121154,98895,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,128.3249969482422,-0.08323455174347948,22259,-0.49086518269634605,-11245,-0.007124857502849943,0.0235265781712255,0.06244569427137709,-0.0848636736481132,-0.0023378379808480787,0.0962227468763412,-0.006342514709643132
2015-11-17,272654,68445,80086,126136,101524,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,128.02499389648438,-0.09026825207038958,24612,0.8798728615499672,-11641,-0.14807890062634382,0.03343143283844329,0.002666110104961254,-0.0023378379808480787,0.017379466585365932,0.09216859472532532,-0.021917860573049976
2015-11-24,278849,71700,82711,126140,102555,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,130.25,-0.08457982635763442,23585,-0.3766678647663339,-11011,0.23106207867847162,0.00452567830516627,0.03808018858760062,0.017379466585365932,0.01420350175443863,0.08840799002143256,-0.011022524771231963
2015-12-01,274364,71090,85096,124133,97787,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,132.10000610351562,-0.09602571765975128,26346,0.990141617864866,-14006,-1.074058002718317,0.030529019466474405,0.019175854429974517,0.01420350175443863,-0.07456476645275101,0.0845656211114079,-0.014002210823435937
2015-12-08,251061,69012,80635,117573,92077,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,122.25,-0.10155300902967805,25496,-0.3098074091353093,-11623,0.8685541834934613,0.05852611495349392,0.043696164974907616,-0.07456476645275101,-0.015950895282144772,0.08076728172077349,-0.011394581394761924
2015-12-15,248936,69351,78141,114907,93581,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,120.3000030517578,-0.08566860558537134,21326,-1.6609509242773668,-8790,1.1284110236157745,0.020001151145389664,0.01920782144116291,-0.015950895282144772,0.04405648618382019,0.0774385639746506,-0.014842784492873897
2015-12-22,250860,65121,74030,119846,96713,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,125.5999984741211,-0.09221478115283425,23133,0.7258893852235113,-8909,-0.047803451489539475,0.03726928920063355,0.059942077311697366,0.04405648618382019,0.0366241921178756,0.0741120277956803,-0.00809660769374189
2015-12-29,262818,61554,73435,131539,103020,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,130.1999969482422,-0.10851235455714602,28519,2.147014270908076,-11881,-1.1847245475564059,0.07673975417698746,0.030832141878227116,0.0366241921178756,0.050499209695495706,0.07060002044274133,-0.002461773537778948
2016-01-05,265072,62490,69436,131734,106676,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,136.77499389648438,-0.09453280618096216,25058,-1.3168808833489336,-6946,1.8777252699586786,0.0161528459376704,0.03740733441474766,0.050499209695495706,-0.03783577425626017,0.06524050438391038,0.02840011975124606
2016-01-12,274995,65092,66775,131835,112686,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,131.60000610351562,-0.06963399334533354,19149,-2.229205649785719,-1683,1.985498279712682,0.02499171850270529,0.039911425906405694,-0.03783577425626017,-0.01747722602648394,0.0602932767581216,0.023067906577592726
2016-01-19,275924,65048,66765,131525,111763,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,129.3000030517578,-0.07162117104709993,19762,0.22291314387534317,-1717,-0.01236386116111202,0.005068067475584493,0.00040967127673294744,-0.01747722602648394,0.028808899897979634,0.05562430138322553,0.007921145113636846
2016-01-26,277264,64786,68512,130867,112999,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,133.02499389648438,-0.0644439956142882,17868,-0.6864208985082849,-3726,-0.7280990417651237,0.007766560324112422,0.015071493945895662,0.028808899897979634,0.020297029362258856,0.05143759463954029,0.005980856296771946
2016-02-02,276556,68636,75009,129877,109105,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,135.72500610351562,-0.07510956189704797,20772,1.0473772289226153,-6373,-0.9546857868313232,0.020436685608121112,0.07203174492672909,0.020297029362258856,-0.031865993829704564,0.04758719800529261,-0.00155297299420502
2016-02-09,268120,70276,68459,124536,110843,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,131.39999389648438,-0.051070416231538115,13693,-2.559698578226471,1817,2.961425534069049,0.030074900479651966,0.05903340901719105,-0.031865993829704564,0.011796066390831639,0.044289628331023,-5.932440864549219e-05
2016-02-16,272135,69662,67946,124932,112493,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,132.9499969482422,-0.045708931228985616,12439,-0.46770102938982544,1716,-0.037669700134268236,0.008617458144677266,0.008189930817975699,0.011796066390831639,0.030086499374326614,0.04135058321585834,0.0072327807211181845
2016-02-23,270927,70549,64625,122001,115161,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,136.9499969482422,-0.02524665315749261,6840,-2.0574347290866664,5924,1.5462913627427564,0.02360833523077053,0.031130246940979774,0.030086499374326614,0.0010953571275371665,0.038777178879212865,0.0075498285103229755
2016-03-01,280951,78988,65094,122481,120445,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,137.10000610351562,-0.007246815280956466,2036,-1.7731713708858843,13894,2.9417518372107616,0.023727390234063048,0.06182590469316084,0.0010953571275371665,0.00018230412379049987,0.03666878254050017,0.0027741308042256527
2016-03-08,288597,82681,63751,120969,125285,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,137.125,0.014955110413483162,-4316,-2.2608924687934904,18930,1.7924833867827485,0.025794504860834747,0.034391389860139863,0.00018230412379049987,0.026253462924453075,0.034678874639728345,0.010732259477307009
2016-03-15,292575,88336,55670,117450,135602,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,140.72500610351562,0.062042211398786636,-18152,-4.794228630235241,32666,4.759578235393993,0.05467650917597964,0.09538491451745067,0.026253462924453075,-0.030556069392491447,0.033607448413532526,0.014301648034774218
2016-03-22,296499,92549,54525,115815,137921,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,136.4250030517578,0.07455674386760158,-22106,-1.3514483465778004,38024,1.8313253012048194,0.015583125768515307,0.036430640357915066,-0.030556069392491447,-0.01154478221008104,0.032122372587766714,-0.0007565223950955124
2016-03-29,293880,86708,58970,118096,133295,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,134.85000610351562,0.051718388457873965,-15199,2.329518817938678,27738,-3.469151666616076,0.027475128385662177,0.07060777879981878,-0.01154478221008104,-0.0309603475179151,0.029961848424495913,-0.003923959808907826
2016-04-05,283032,87192,63327,116636,127309,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,130.6750030517578,0.037709516945080415,-10673,1.540084388185654,23865,-1.3178848509595753,0.030523273688741314,0.03216205263122928,-0.0309603475179151,0.021809762985792513,0.02680510634806575,-0.01177094054718196
2016-04-12,288959,89342,67445,116723,127652,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,133.52499389648438,0.03782197474382179,-10929,-0.09044913649340004,21897,-0.6953277367930129,0.0017595907928388747,0.03997780428224279,0.021809762985792513,-0.04643323146712697,0.02343470476845531,-0.012895651679295581
2016-04-19,282850,90277,69375,111704,121806,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,127.3249969482422,0.03571504330917447,-10102,0.28619977228603366,20902,-0.3443395083731602,0.046529056571453044,0.017945280986144865,-0.04643323146712697,-0.004123258661437923,0.020338912336951946,-0.016924565435735266
2016-04-26,274631,90764,73169,106252,113420,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,126.8000030517578,0.026100476639563632,-7168,1.0372989216899415,17595,-1.169170938660067,0.0629939182053243,0.026114327194646594,-0.004123258661437923,-0.08221611041683075,0.016899813152705605,-0.015039294040794203
2016-05-03,277517,95782,80328,107626,114776,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,116.375,0.0257641874191491,-7150,0.006554249156140422,15454,-0.7795915246275913,0.012275069468799742,0.06914428482198626,-0.08221611041683075,0.05929109796673604,0.01317192640142272,-0.028132750208856937
2016-05-10,274142,91113,76378,109667,116506,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,123.2750015258789,0.02494692531607707,-6839,0.112065206816159,14735,-0.259083227333821,0.016673077688318234,0.051459481404971016,0.05929109796673604,0.00040556010338232973,0.009232973542731738,-0.01854120637973288
2016-05-17,268314,98969,65205,103013,124662,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,123.3249969482422,0.08068531645758328,-21649,-5.402309751880412,33764,6.94129319841542,0.0650488635115845,0.11590751276085129,0.00040556010338232973,-0.043178569471013506,0.006278819605761938,-0.0066829590602846345
2016-05-24,268683,95972,66556,105122,123114,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,118.0,0.06696367094308163,-17992,1.3629553433663544,29416,-1.62048942656738,0.016022888589004365,0.02675231344752904,-0.043178569471013506,0.0262711735095007,0.0032258080361571234,-0.01656088299522509
2016-05-31,259279,93958,64912,102811,121939,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,121.0999984741211,0.07377381122265976,-19128,-0.42280308020976387,29046,-0.1377087497162083,0.015510567296996663,0.023025114873796184,0.0262711735095007,0.0010322048024362651,0.00047153865818280977,0.010640504041871949
2016-06-07,250554,88198,61203,103717,118628,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,121.2249984741211,0.059512121139554744,-14911,1.6264333015786083,26995,-0.791039767971953,0.018966021273246533,0.06337976318766274,0.0010322048024362651,-0.017941806143454864,-0.002989383797345695,-0.003874905522833527
2016-06-14,247348,89622,63748,101328,116885,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,119.0500030517578,0.06289519219884535,-15557,-0.2578286517078155,25874,-0.4474085426694445,0.01893562711662458,0.02587859424920128,-0.017941806143454864,-0.033599327152146086,-0.006198463974510177,-0.008490189197913769
2016-06-21,244356,87189,69210,100149,110843,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,115.0500030517578,0.043764016435037405,-10694,1.9660559212122193,17979,-3.1918592428481327,0.03422404640934253,0.0504798624032123,-0.033599327152146086,0.017600989506914022,-0.00953928440888169,-0.0060778716446092396
2016-06-28,242236,85326,69935,100695,108663,057642,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE,117.0749969482422,0.03289354183523506,-7968,1.1155854572836352,15391,-1.0591104781548233,0.013020758700407914,0.01666870624303592,0.017600989506914022,-0.02925471289038306,-0.012834856179438477,-0.00826101314818425
