,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,PA_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w,Basis
2015-01-06,32665,24265,3185,5531,27864,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,800.4000244140625,0.683698147864687,-22333,,21080,,,,,0.019115426444632044,,
2015-01-13,33826,25060,3870,5446,28003,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,815.7000122070312,0.6668538993673505,-22557,-0.6857492729220879,21190,0.3367518750956681,0.006696762235044396,0.051157967507777395,0.019115426444632044,-0.045298530898701284,,
2015-01-20,34518,25210,4951,5986,27085,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,778.75,0.611246306274987,-21099,4.310293856796547,20259,-2.7523207000532133,0.04408696440990596,0.04081429660820265,-0.045298530898701284,0.004237544517455838,,-0.013178001933054361
2015-01-27,34098,24917,5397,6087,26236,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,782.0499877929688,0.5909144231333217,-20149,2.752187264615563,19520,-2.140911987948317,0.02939083624663552,0.02437817510061358,0.004237544517455838,0.005434435223244494,,-0.0073420738267792615
2015-02-03,33952,23941,5041,6819,26502,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,786.2999877929688,0.5797302073515551,-19683,1.3666490703267054,18900,-1.8182884626664322,0.02995108190030311,0.045959561106893934,0.005434435223244494,-0.02581710302444229,,-0.004136323983728919
2015-02-10,33778,23429,5373,7015,25785,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,766.0,0.5556871336372787,-18770,2.689090480678605,18056,-2.4858623939679547,0.027835365853658537,0.029303520588847998,-0.02581710302444229,0.022911211217974792,,-0.015480114645456459
2015-02-17,34191,23928,5236,7037,26616,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,783.5499877929688,0.5726360738205961,-19579,-2.395050032565575,18692,1.8828823494582272,0.025346923008349925,0.021807708133315045,0.022911211217974792,0.008614638638452021,,0.0016900929714911027
2015-02-24,32998,24025,4762,6288,26492,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,790.2999877929688,0.6122795320928541,-20204,-1.8279664239127258,19263,1.670030124886666,0.02663209273947529,0.01983534234202939,0.008614638638452021,0.051689279073853456,,0.0027819223769956214
2015-03-03,32935,25100,3878,4923,27628,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,831.1500244140625,0.6893881888568393,-22705,-7.5792472271046725,21222,5.936723437784108,0.07683327701145894,0.06760300917937746,0.051689279073853456,-0.0329664002998481,,0.014247526723415555
2015-03-10,32909,25375,3738,4847,27678,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,803.75,0.6937615849767541,-22831,-0.38257173219978746,21637,1.260057689388189,0.003873943120676403,0.014254800261051763,-0.0329664002998481,-0.05219286122181177,,0.012483932589415337
2015-03-17,31255,23719,4546,5196,25077,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,761.7999877929688,0.6360902255639098,-19881,8.964113160533593,19173,-7.4873135008660245,0.09744656955042447,0.08717495135326375,-0.05219286122181177,0.0020346387737013583,,-0.006233222181247728
2015-03-24,30935,23232,4920,5741,24648,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,763.3499755859375,0.61118474220139,-18907,3.1163013917773155,18312,-2.7547592385218365,0.032051071111257365,0.030583972719522592,0.0020346387737013583,-0.037138896302677415,,-0.007889879319819219
2015-03-31,31497,23514,7748,6191,21640,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,735.0,0.4904911578880528,-15449,11.178277032487474,15766,-8.230160012930337,0.12424993712047716,0.09948179898918816,-0.037138896302677415,0.0458503567442603,,-0.03052712707228322
2015-04-07,31602,23474,7410,6107,22264,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,768.7000122070312,0.511265109803177,-16157,-2.2478331269644727,16064,0.9461218528748769,0.024955059744104897,0.012239347234814143,0.0458503567442603,-0.008455834391543293,,-0.010415746548900791
2015-04-14,31666,23383,6314,5933,23065,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,762.2000122070312,0.5410219162508685,-17132,-3.0852477691285363,17069,3.1801784697171063,0.03362300848334368,0.039970367377176144,-0.008455834391543293,0.015809482550487974,,0.0005724023524468394
2015-04-21,32073,22622,5191,6969,24467,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,774.25,0.5455679231752565,-17498,-1.155813806606455,17431,1.1431819617255101,0.07755439623361751,0.06773810807895589,0.015809482550487974,0.008524346898207913,,0.004008233439047784
2015-04-28,32578,23304,5251,6735,24858,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,780.8499755859375,0.556295659647615,-18123,-1.9486795747201697,18053,1.9393259127615126,0.019782863292501503,0.02598494134127123,0.008524346898207913,0.018057292773190348,,0.015314224322326587
2015-05-05,32470,22975,4354,6869,25799,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,794.9500122070312,0.5829996920234062,-18930,-2.4771318067407453,18621,1.7435078887592854,0.03290682012979062,0.04486077060997475,0.018057292773190348,-0.012327803814683791,,0.008448036595394505
2015-05-12,31823,22623,4637,6655,24862,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,785.1500244140625,0.5721333626622255,-18207,2.2266707730212505,17986,-1.9556513704958423,0.0365199733477171,0.023294203961848864,-0.012327803814683791,-0.012736419396360277,,0.007487726478846255
2015-05-19,31484,22418,5176,6401,23883,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,775.1500244140625,0.5552661669419388,-17482,2.2782264399962293,17242,-2.337931684630613,0.04071456874917448,0.026962383126766687,-0.012736419396360277,0.006772882454552542,,0.00037928217850855884
2015-05-26,30284,22574,4791,5946,23757,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,780.4000244140625,0.5881323471139875,-17811,-1.044975225511371,17783,1.7183331215855673,0.01956031377301956,0.019769778914672027,0.006772882454552542,-0.015633023866434725,,-5.8513707718900025e-05
2015-06-02,29149,23178,6359,4507,21162,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,768.2000122070312,0.5713746612233696,-16655,3.8171971998415004,16819,-3.183199049002774,0.15715454439206825,0.07353488844500118,-0.015633023866434725,-0.03749022043129968,,-0.008517260256813953
2015-06-09,32282,25111,10841,5481,19458,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,739.4000244140625,0.43296573942134936,-13977,9.187279151943462,14270,-8.744725376513776,0.1073820121095473,0.17843235425011125,-0.03749022043129968,-0.008993811461302403,,-0.014881883255925845
2015-06-16,33684,25801,13490,6078,18197,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,732.75,0.3597850611566322,-12119,5.755529397187287,12311,-6.0683972492410625,0.07653964984552009,0.08498129342597542,-0.008993811461302403,-0.05076767274927496,,-0.013932653544156735
2015-06-23,34821,25359,15487,7554,16662,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,695.5499877929688,0.26156629620056865,-9108,8.938962118513242,9872,-7.240826505165657,0.12433927981499834,0.05971208931107085,-0.05076767274927496,-0.03436124476796065,,-0.02862705404463422
2015-06-30,37100,26460,17716,8395,16496,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,671.6500244140625,0.218355795148248,-8101,2.89193302891933,8744,-3.239424485224433,0.04045638985978868,0.07538029699384281,-0.03436124476796065,-0.030149630408583428,0.5496419751460853,-0.03345672374952858
2015-07-07,36192,24616,17269,9288,16111,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,651.4000244140625,0.18852232537577365,-6823,3.4447439353099734,7347,-3.7654986522911047,0.050316941611874486,0.05469738569893757,-0.030149630408583428,0.0072151535089404195,0.5362671733027405,-0.03156093772002564
2015-07-14,36205,24152,17140,9545,16311,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,656.0999755859375,0.1868802651567463,-6766,0.15749336870026526,7012,-0.9256189213085764,0.017674814356435642,0.014361135328877265,0.0072151535089404195,-0.04214291176312446,0.5237890694403835,-0.027387485319559753
2015-07-21,36428,23083,17037,10523,16277,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,628.4500122070312,0.1579554189085319,-5754,2.795194033973208,6046,-2.668139759701699,0.037761194029850745,0.0292123629112662,-0.04214291176312446,-0.012491107436732318,0.5111741159737679,-0.02517387819671153
2015-07-28,37021,22959,17367,11190,16482,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,620.5999755859375,0.142945895572783,-5292,1.2682551883166795,5592,-1.246294059514659,0.03151199768719283,0.011258245300798492,-0.012491107436732318,-0.03625523829380861,0.49889984196040177,-0.019582618005371113
2015-08-04,37485,22844,18245,11311,15517,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,598.0999755859375,0.11220488195278111,-4206,2.9334701925933926,4599,-2.682261419194511,0.04048009542269271,0.024167052009053516,-0.03625523829380861,0.0010868156505534632,0.486425810992414,-0.0211404182557064
2015-08-11,36928,22648,17912,10615,15182,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,598.75,0.12367309358752167,-4567,-0.9630518874216353,4736,0.36547952514339066,0.03996588750629918,0.01304240631163708,0.0010868156505534632,-0.003757828810020847,0.47508978857351114,-0.022706462016195104
2015-08-18,36028,22934,16963,9648,15576,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,596.5,0.16453869212834463,-5928,-3.6855502599653382,5971,3.3443457538994803,0.05395654931810974,0.030954708374063212,-0.003757828810020847,-0.09505450495730305,0.465679149287294,-0.01293767163541263
2015-08-25,31134,18409,14118,10139,14130,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,539.7999877929688,0.12818783323697566,-3991,5.376373931386699,4291,-4.663039857888309,0.07981375417198895,0.22658099425093,-0.09505450495730305,0.0716932439462632,0.4557529341093435,-0.034069002697557096
2015-09-01,28619,19140,13324,7495,12956,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,578.5,0.19081728921345958,-5461,-4.72152630564656,5816,4.898182051776193,0.18669013740159404,0.046975110892065054,0.0716932439462632,0.012446002086484498,0.44818334425517536,-0.006529338354523889
2015-09-08,27515,18551,13130,7304,12197,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,585.7000122070312,0.1778302743957841,-4893,1.9846954820224325,5421,-1.3802019637303888,0.048715450489718475,0.024715128941636945,0.012446002086484498,0.022963995094261724,0.4406735367590811,-0.0036750165422244773
2015-09-15,27693,18742,13632,7150,11841,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,599.1500244140625,0.16939298739753728,-4691,0.734145011811739,5110,-1.1302925676903508,0.026854825970196408,0.021406066596651636,0.022963995094261724,0.019527581899570157,0.4333416300195799,0.0030076565056447514
2015-09-22,27147,18492,12097,6908,12598,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,610.8499755859375,0.20959958743139204,-5690,-3.6074098147546314,6395,4.640161773733435,0.05121501076591818,0.05835431037300991,0.019527581899570157,0.07620537069429112,0.4274536815304171,0.031166931572871183
2015-09-29,26595,18610,9259,6310,15390,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,657.4000244140625,0.34141755969167137,-9080,-12.487567687037242,9351,10.888864331233654,0.15622119815668203,0.10606767375937422,0.07620537069429112,0.07445991687557951,0.42524762712429537,0.032259750853520876
2015-10-06,26430,18887,7042,5714,17571,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,706.3499755859375,0.44861899356791524,-11857,-10.441812370746382,11845,9.377702575672119,0.11926132703457161,0.09618573797678276,0.07445991687557951,-0.03157073485345596,0.4258319112853859,0.04715951742636463
2015-10-13,25558,18258,6051,5468,17680,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,684.0499877929688,0.47781516550590813,-12212,-1.343170639424896,12207,1.3696556942867952,0.015336098151028167,0.06664198445020363,-0.03157073485345596,0.01505736127004531,0.4270997955346669,0.03406855359561408
2015-10-20,25837,18606,6161,5382,17872,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,694.3499755859375,0.48341525718930217,-12490,-1.0877220439784019,12445,0.9312152750606463,0.01195493248473381,0.018492348689788832,0.01505736127004531,-0.02318711910712068,0.4284406398597773,0.03298784692132645
2015-10-27,26065,19207,5919,5013,18296,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,678.25,0.5096105889123346,-13283,-3.0692417850369624,13288,3.2627627046483725,0.03402119353039598,0.03355090344662899,-0.02318711910712068,-0.05079249864656288,0.43032831309355773,0.008652316565572016
2015-11-03,26826,19597,6783,5317,18074,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,643.7999877929688,0.47554611198091407,-12757,2.0180318434682527,12814,-1.8185305965854592,0.022487281433029797,0.04753601213040182,-0.05079249864656288,-0.07176143691057058,0.4313559903409976,-0.022883079812910233
2015-11-10,27526,19410,8333,6109,17168,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,597.5999755859375,0.40176560342948486,-11059,6.3296801610378,11077,-6.475061507492732,0.07294754478669932,0.06261038820603396,-0.07176143691057058,-0.08584335657421993,0.43069842618740845,-0.0332165346450363
2015-11-17,27520,17536,9139,7745,16035,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,546.2999877929688,0.3012354651162791,-8290,10.059580033422947,8397,-9.736249364237448,0.11644238856181666,0.10046860356138707,-0.08584335657421993,-0.00915248052667883,0.42788401399021003,-0.05963971623043324
2015-11-24,28418,17009,10527,8879,15305,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,541.2999877929688,0.226124287423464,-6426,6.773255813953488,6482,-6.9585755813953485,0.07707575256367846,0.0695453224869262,-0.00915248052667883,-0.004895554108011124,0.423591253850492,-0.05592235319312039
2015-12-01,26853,17655,11081,7445,14037,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,538.6500244140625,0.24548467582765426,-6592,-0.5841368146949116,6574,0.32373847561404745,0.12577972255842101,0.04175946547884187,-0.004895554108011124,0.015965794479063655,0.4198807001416829,-0.04386119888276599
2015-12-08,26006,17545,9866,6776,14529,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,547.25,0.2981235099592402,-7753,-4.323539269355379,7679,4.114996462220236,0.05449425017601502,0.04833825836343074,0.015965794479063655,0.03417087657748974,0.4173958595257147,-0.021204636818496284
2015-12-15,24428,16716,9581,6108,13250,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,565.9500122070312,0.2923694121499918,-7142,2.3494578174267478,7135,-2.0918249634699686,0.10057857216654613,0.04236224664410389,0.03417087657748974,-0.0195246710038528,0.41489533057820016,0.008981702582716968
2015-12-22,23778,16451,8728,5581,13272,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,554.9000244140625,0.3234502481285222,-7691,-2.2474209923039137,7723,2.4070738496806943,0.02912003394685196,0.044402081099328805,-0.0195246710038528,0.0009911475378820978,0.41310228974585356,0.006408532903164427
2015-12-29,24119,16653,8909,5608,13353,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,555.4500122070312,0.3211161325096397,-7745,-0.22710068130204392,7744,0.08831693161746151,0.00569590211486736,0.014983178155073938,0.0009911475378820978,-0.03663702614792408,0.41133332518361865,0.007869739108270088
2016-01-05,25036,17162,10546,5817,12477,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,535.0999755859375,0.26601693561271766,-6660,4.4985281313487295,6616,-4.676810813051951,0.059309063080791515,0.07745055579615995,-0.03663702614792408,-0.12184635519382858,0.40330099417877313,-0.005263747502799078
2016-01-12,27222,17319,13438,7516,10780,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,469.8999938964844,0.11990301961648667,-3264,13.564467167279117,3881,-10.924269052564307,0.18561434193266288,0.09913190493221055,-0.12184635519382858,0.0572462103551552,0.392782708029718,-0.04526332828505485
2016-01-19,26180,17438,12360,6465,11015,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,496.7999877929687,0.17379679144385027,-4550,-4.724120196899566,5078,4.397178752479612,0.07356979405034325,0.040170481240351705,0.0572462103551552,-0.010165032039157751,0.3843702173598885,-0.02538089290966995
2016-01-26,25779,16643,12588,6611,10281,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,491.75,0.14236393964079289,-3670,3.361344537815126,4055,-3.907563025210084,0.05209566658773384,0.03499709212822004,-0.010165032039157751,-0.002338574268397342,0.37574424652349375,-0.02824573197488534
2016-02-02,26235,16855,12932,6924,10446,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,490.6000061035156,0.1342481417953116,-3522,0.5741107102680476,3923,-0.5120446875363668,0.027518710420264825,0.01866586094605029,-0.002338574268397342,0.05544227751948694,0.36717728372433517,-0.019464141131373958
2016-02-09,27198,17241,12057,6633,11603,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,517.7999877929688,0.18273402456062945,-4970,-5.519344387268916,5184,4.806556127310844,0.0794033779337574,0.0430404805788791,0.05544227751948694,-0.015449981051754436,0.3600051085497843,0.024737704638853067
2016-02-16,28117,17197,11509,7457,12821,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,509.7999877929687,0.19077426467973113,-5364,-1.4486359291124347,5688,1.8530774321641297,0.10070026629845152,0.02062286629972828,-0.015449981051754436,-0.01873281291024076,0.35266161222015224,0.00684866679126141
2016-02-23,28091,16049,12216,8734,12003,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,500.25,0.11637179167704959,-3269,7.451008286801579,3833,-6.597432158480634,0.1010271495394705,0.06562886962674686,-0.01873281291024076,0.034682609866941494,0.34312492490446367,0.0047190749520162
2016-03-01,25293,15333,13076,8179,10007,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,517.5999755859375,0.07227296089827225,-1828,5.129756861628279,2257,-5.610337830621908,0.1402727372704278,0.05547537752120807,0.034682609866941494,0.09582696862561702,0.3312573243667989,0.013888628297953481
2016-03-08,23425,14864,9601,6741,11963,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,567.2000122070312,0.22292422625400213,-5222,-13.418732455620134,5263,11.884711184912822,0.1814585115483319,0.16120989168199468,0.09582696862561702,0.00564177034231661,0.3222027597759768,0.023796304814483155
2016-03-15,22064,14001,7703,6375,12708,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,570.4000244140625,0.2870286439448876,-6333,-4.742796157950907,6298,4.418356456776948,0.0582193575433632,0.12721157390342794,0.00564177034231661,0.06127270279796537,0.31549003705253403,0.02893203691485498
2016-03-22,22446,14919,6719,5655,14152,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,605.3499755859375,0.3785529715762274,-8497,-9.807831762146483,8200,8.62037708484409,0.1092543040339274,0.08790091505684444,0.06127270279796537,-0.05385310465137616,0.31101634915589627,0.04817665497134486
2016-03-29,22670,14502,7610,6371,13434,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,572.75,0.31155712395235996,-7063,6.388666132050254,6892,-5.82731889869019,0.07240595809139107,0.0591534008683068,-0.05385310465137616,-0.046093451617743364,0.3075753100417483,0.026858153214885445
2016-04-05,22736,14295,8839,6753,12149,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,546.3499755859375,0.2373328641801548,-5396,7.353330392589324,5456,-6.3343625937362145,0.08819172574330758,0.06207313910261952,-0.046093451617743364,-0.0014642405577318662,0.3023073822413056,-0.008292307124519931
2016-04-12,24523,14775,11886,7795,10589,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,545.5499877929688,0.11393385801084696,-2794,11.444405348346235,2889,-11.290464461646728,0.1415361183637946,0.13229061175499793,-0.0014642405577318662,0.06901296903401333,0.2940941503520744,-0.010085208691068388
2016-04-19,24352,14958,11346,7364,11049,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,583.2000122070312,0.15132227332457293,-3685,-3.633323818456143,3612,2.9482526607674426,0.04838972465106175,0.027486313868613138,0.06901296903401333,0.03780862025280829,0.2865125032395613,-0.008132435743908348
2016-04-26,22958,14520,8068,5990,12739,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,605.25,0.2939716003136162,-6749,-12.582128777923785,6452,11.662286465177397,0.1635965614821934,0.16451213033469098,0.03780862025280829,0.006360967510842697,0.2814678097908305,0.014707289925597137
2016-05-03,22749,14275,7080,5766,13443,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,609.0999755859375,0.33746538309376234,-7677,-4.042163951563725,7195,3.2363446293231117,0.04831068769847467,0.05773823460547881,0.006360967510842697,-0.02733535387665953,0.2767459961575681,0.027546661826606745
2016-05-10,24651,14313,7559,6866,13618,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,592.4500122070312,0.2739036955904426,-6752,4.066112796166864,6754,-1.9385467493076618,0.062243702401874636,0.023637527432333577,-0.02733535387665953,-0.013587623642677404,0.2710108102523416,0.02123473930490566
2016-05-17,24978,13855,7511,7482,13827,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,584.4000244140625,0.25402354071582994,-6345,1.651048639000446,6344,-1.6632185306884102,0.03871603547796706,0.023682486193016942,-0.013587623642677404,-0.07982550045379488,0.26521768282491637,0.0008113233492637029
2016-05-24,23153,12824,8682,7527,11510,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,537.75,0.1720295426078694,-3983,9.456321562975418,4142,-8.815757866922892,0.12407417135052792,0.10239003068911001,-0.07982550045379488,0.018596001859600086,0.2572157058151834,-0.02901373476185603
2016-05-31,22341,13870,9919,6890,10351,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,547.75,0.15491696880175462,-3461,2.2545674426640177,3951,-0.8249470910897077,0.10417029174641843,0.09596872504098533,0.018596001859600086,0.00949340430311496,0.2492069040378446,-0.025869877298702056
2016-06-07,23144,14921,10958,6672,10315,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,552.9500122070312,0.157405807120636,-3643,-0.8146457186339018,3963,0.0537129045253122,0.014952610820038853,0.08076046215077862,0.00949340430311496,-0.02965914468218178,0.2439076745705232,-0.016465748945575547
2016-06-14,23750,15164,12281,7031,9521,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,536.5499877929688,0.10484210526315789,-2490,4.981852748012444,2883,-4.666436225371587,0.06965925567907201,0.057059573692840225,-0.02965914468218178,0.032615786782484335,0.23900492541872562,-0.020558698984540012
2016-06-21,23998,15251,13333,7115,8933,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,554.0499877929688,0.0757563130260855,-1818,2.8294736842105266,1918,-4.063157894736842,0.04187437686939183,0.03984746711446963,0.032615786782484335,0.0328490436026001,0.23543165651152398,0.007731546483260802
2016-06-28,21616,14032,9916,5926,9909,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE,572.25,0.18426165803108807,-3983,-9.02158513209434,4116,9.159096591382616,0.1367224502683928,0.19358610322365125,0.0328490436026001,0.05399742143130193,0.2347760000285017,0.011261127326066296
