,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,ZM_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w,Basis
2015-01-06,336608,121526,47446,132610,220839,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,370.7999877929687,0.26211201159806063,-88229,,74080,,,,,-0.05690392740174077,,
2015-01-13,338726,116896,52449,141428,213294,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,349.70001220703125,0.21216558516322928,-71866,4.861144120163514,64447,-2.861785816142219,0.04612908136512536,0.056883876110897874,-0.05690392740174077,-0.06634261194505264,,
2015-01-20,345111,115568,60374,149724,209674,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,326.5,0.1737122259215151,-59950,3.517887614177831,55194,-2.731706453003312,0.03315544326902209,0.05259119482556752,-0.06634261194505264,0.030934168770338832,,-0.0636037791299905
2015-01-27,366125,118178,57629,159816,226230,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,336.6000061035156,0.18139706384431548,-66414,-1.8730205643981213,60549,1.5516746785816737,0.06902804329017785,0.03045953801611995,0.030934168770338832,0.0118835410798237,,-0.03125415243380909
2015-02-03,371005,115706,62939,161714,227635,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,340.6000061035156,0.17768224147922534,-65921,0.13465346534653463,52767,-2.125503584841243,0.00848339150736229,0.04356125276386129,0.0118835410798237,-0.04022317076197446,,-0.020312108581372265
2015-02-10,364911,104861,66002,160060,209436,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,326.8999938964844,0.13530970565425543,-49376,4.459508631959138,38859,-3.748736539938815,0.053729945655703985,0.0813985473742121,-0.04022317076197446,0.04710918991745494,,-0.016065378098310882
2015-02-17,371919,111491,65534,159555,219924,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,342.29998779296875,0.16231760141321094,-60369,-3.0125153804626335,45957,1.9451318266645838,0.028968664932710372,0.04009603163395001,0.04710918991745494,0.04265266323160399,,0.012349363990781563
2015-02-24,357742,117248,60941,149794,219493,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,356.8999938964844,0.19483035260047743,-69699,-2.5086107458882174,56307,2.78286401071201,0.02759913021579422,0.05808439353719927,0.04265266323160399,-0.042308787788590596,,0.015238852499087976
2015-03-03,336523,106492,62827,145091,201465,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,341.79998779296875,0.16751901058768642,-56374,3.7247513571232895,43665,-3.533831644033968,0.06559113101490091,0.07466380028230736,-0.042308787788590596,0.0005851732421722211,,0.0018058421347772707
2015-03-10,345400,111433,63028,146496,213001,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,342.0,0.19254487550665894,-66505,-3.010492596345569,48405,1.408521854375481,0.03599751875537209,0.02947363594155714,0.0005851732421722211,-0.07163742690058483,,0.011938017115776607
2015-03-17,340100,101916,67461,151006,197019,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,317.5,0.13529256101146722,-46013,5.932831499710481,34455,-4.038795599305153,0.058880827526758134,0.08236065109194282,-0.07163742690058483,0.027716496985728423,,-0.01783520039527862
2015-03-24,340977,97655,63728,148647,196494,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,326.29998779296875,0.14032324760907627,-47847,-0.5392531608350485,33927,-0.15524845633637166,0.008356005226849317,0.04953433756963249,0.027716496985728423,0.0015323322669482664,,-0.021643679831468667
2015-03-31,346338,105251,64777,148438,204531,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,326.79998779296875,0.16196028157464673,-56093,-2.4183449323561415,40474,1.9200708552189738,0.023361824976131047,0.05084456677723669,0.0015323322669482664,-0.021725752298483614,,-0.010505849787691424
2015-04-07,339892,97135,68664,150796,191202,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,319.70001220703125,0.11887893801560495,-40406,4.529390364326178,28471,-3.4656895864733293,0.04586868929058065,0.07239488778581295,-0.021725752298483614,-0.019080406226463897,,-0.016158434675688983
2015-04-14,345989,91305,82145,156778,175064,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,313.6000061035156,0.05285139122920093,-18286,6.507949583985501,9160,-5.681510597483907,0.06665822891617094,0.11133467858172384,-0.019080406226463897,0.007015247597689678,,-0.002893514496434494
2015-04-21,347324,96679,80615,156829,182792,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,315.79998779296875,0.07475152883186881,-25963,-2.2188566688536344,16064,1.9954391613606213,0.022904944040562862,0.03894096810946789,0.007015247597689678,0.00918310489601315,,-0.008097339813681395
2015-04-28,333979,102596,74204,149020,187711,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,318.70001220703125,0.11584860125936061,-38691,-3.6645898354274395,28392,3.549423592956433,0.037798717670781724,0.06972850678733032,0.00918310489601315,-0.0018826673377277947,,-0.006170952731308757
2015-05-05,331199,100254,74067,150328,186644,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,318.1000061035156,0.10965008952321716,-36316,0.7111225556097839,26187,-0.6602211516292941,0.007048063340574291,0.014220891344129509,-0.0018826673377277947,-0.04904120026467118,,-0.0011918902867337111
2015-05-12,348881,104059,87100,163326,186323,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,302.5,0.06591645862056117,-22997,4.0214493401248195,16959,-2.786240296619253,0.03809248703699996,0.08808374180655894,-0.04904120026467118,0.015206631747159083,,-0.008719281470439893
2015-05-19,352972,101472,86273,163814,188012,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,307.1000061035156,0.06855501286221004,-24198,-0.34424345263857875,15199,-0.5044700055319722,0.0061877177923177935,0.018184239260699352,0.015206631747159083,-0.01693263465868655,,-0.00665563240489768
2015-05-26,378102,104856,90037,179469,201792,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,301.8999938964844,0.05903962422838282,-22323,0.5312036082182157,14819,-0.10765726459889169,0.07720432984228652,0.03667653532964242,-0.01693263465868655,-0.00033125573215453397,,-0.01324986062428505
2015-06-02,394409,107238,89589,184109,209830,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,301.79998779296875,0.06521402909162824,-25721,-0.8986992927834287,17649,0.748475279157476,0.032182647567262954,0.014378108694437246,-0.00033125573215453397,0.04870779589664953,,-0.012856911744168519
2015-06-09,400599,111351,83901,178154,219910,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,316.5,0.10423390972019402,-41756,-4.065576596882932,27450,2.4849838619301283,0.04028246714096226,0.05019666892016471,0.04870779589664953,0.013586059377468374,,0.01159514998358804
2015-06-16,400940,120571,79240,171410,229508,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,320.79998779296875,0.14490447448496035,-58098,-4.0793911118100645,41331,3.4650610710461085,0.04076145246658918,0.069470649764027,0.013586059377468374,0.03460101784878833,,0.011194597245271243
2015-06-23,411909,127746,73173,170115,245572,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,331.8999938964844,0.1831885197944206,-75457,-4.329575497580685,54573,3.3027385643737217,0.041759785607921346,0.06590715661535246,0.03460101784878833,0.08315759750246854,,0.023854119053081657
2015-06-30,393327,137280,68982,157103,247627,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,359.5,0.23014946850839124,-90524,-3.6578467574148656,68298,3.3320466413698173,0.03722728732735404,0.06654158303516887,0.08315759750246854,-0.026703772193367503,0.14193649269745484,0.04402943811917902
2015-07-07,397900,141881,63229,155304,256398,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,349.8999938964844,0.25406886152299574,-101094,-2.687331406183659,78652,2.632415267703463,0.025673909769687784,0.050480230120423186,-0.026703772193367503,0.07116317328045119,0.1460895433946971,0.02582389989116727
2015-07-14,402626,141678,50806,157859,272228,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,374.7999877929687,0.2840576614525639,-114369,-3.336265393314903,90872,3.0711233978386527,0.042747165108454804,0.06559506244674881,0.07116317328045119,-0.039754520762457335,0.15101697618247806,0.03975374809336
2015-07-21,412469,149312,44829,158016,284421,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,359.8999938964844,0.3064593945241946,-126405,-2.989374754735164,104483,3.380556645621495,0.02791357865639628,0.07010883842155959,-0.039754520762457335,-0.04084462889343976,0.15637705957357176,0.021727850762405222
2015-07-28,394219,146970,46872,156169,271749,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,345.20001220703125,0.29318728929858784,-115580,2.6244396548589104,100098,-1.0631101973724086,0.03392939768834216,0.022621516492813735,-0.04084462889343976,0.015932792020590725,0.1609374005644056,-0.00907599970569337
2015-08-04,381055,144847,44825,148364,266100,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,350.70001220703125,0.3089737701906549,-117736,-0.5469041319672568,100022,-0.019278624317955247,0.03246120290302656,0.021985322029609008,0.015932792020590725,-0.007984083869646219,0.1657127673265427,0.0016228863186132753
2015-08-11,391719,143345,48121,153105,270685,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,347.8999938964844,0.3001641482797618,-117580,0.040938972064400156,95224,-1.25913582028841,0.02200618230727483,0.025059279454315648,-0.007984083869646219,-0.06697323426772328,0.16991437298133077,-0.01832957535387602
2015-08-18,386640,128590,50869,158810,257239,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,324.6000061035156,0.2545753155390027,-98429,4.888963772500185,77721,-4.46825402903612,0.04603063581453146,0.09753202681392407,-0.06697323426772328,0.009242144003667407,0.17247985608913902,-0.025284258549698558
2015-08-25,390236,121815,39037,166480,267743,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,327.6000061035156,0.2594916922067672,-101263,-0.7329815849368922,82778,1.3079350300020691,0.04185407037397835,0.1156777658966006,0.009242144003667407,-0.029609316319628598,0.1750390277396575,-0.01252369058851002
2015-09-01,369524,116077,43538,160107,247478,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,317.8999938964844,0.23644201729792924,-87371,3.55989708791603,72539,-2.6237968818868582,0.065355692677601,0.06414810638097923,-0.029609316319628598,-0.018559276532749913,0.17679339886989384,-0.024119677427737022
2015-09-08,378205,117106,46999,163329,252032,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,312.0,0.23453682526672043,-88703,-0.36046373171972595,70107,-0.6581439906474275,0.018721064327175636,0.027360531367112518,-0.018559276532749913,0.021153865716396325,0.17839738293647234,-0.026831692590167638
2015-09-15,390928,120774,43025,165962,267496,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,318.6000061035156,0.2597255760651578,-101534,-3.3926045398659452,77749,2.020597295117727,0.04175029645317424,0.04665474148193823,0.021153865716396325,-0.04300066523721291,0.1805954422102206,-0.004453045891269953
2015-09-22,380849,113350,49179,163436,248353,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,304.8999938964844,0.2229676328413623,-84917,4.2506548520443665,64171,-3.4732738509393033,0.05262160961074725,0.08354201404057122,-0.04300066523721291,0.0026238711923964875,0.18171049985840854,-0.017658851880791544
2015-09-29,368560,111910,49228,158509,240738,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,305.70001220703125,0.22310885608856088,-82229,0.7057915341775874,62682,-0.3909685991035817,0.03141413711311544,0.009240526753465973,0.0026238711923964875,-0.012757684848966444,0.18277199617200218,-0.009490443345086131
2015-10-06,378687,109938,46362,160460,246294,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,301.79998779296875,0.22666212465703867,-85834,-0.9781311048404603,63576,0.24256566095072715,0.01845587259129597,0.030953294945617403,-0.012757684848966444,0.0626243379009932,0.1838692493841281,-0.008027285917210423
2015-10-13,408493,125364,49204,161523,263779,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,320.70001220703125,0.2503249749689713,-102256,-4.336562913435106,76160,3.323060997604882,0.04361136321954752,0.10464689977544567,0.0626243379009932,-0.034923641349289936,0.185490120739856,0.002369654900607782
2015-10-20,419206,124291,50860,172899,271015,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,309.5,0.23405199353062695,-98116,1.0134812591647837,73431,-0.6680653034446123,0.04192703992214708,0.015580841673755787,-0.034923641349289936,-0.015508845857734266,0.18664635580630293,0.0043821052603332175
2015-10-27,409127,104559,55601,185529,260633,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,304.70001220703125,0.18357136048219747,-75104,5.489425246776048,48958,-5.837941250840875,0.051577678063125056,0.15280344655344655,-0.015508845857734266,-0.01115859625155613,0.1865748442871377,-0.0001414685449521072
2015-11-03,414929,103577,63017,194329,256356,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,301.29998779296875,0.14948822569644446,-62027,3.1963180137219007,40560,-2.0526633539218873,0.02901583145656057,0.05040997875073532,-0.01115859625155613,-0.030202376218449567,0.18573196659189464,0.0002582802533867139
2015-11-10,422594,105778,76150,198620,247158,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,292.20001220703125,0.11485728618958149,-48538,3.2509176268711033,29628,-2.6346676178334123,0.03025945650076944,0.08428609120091465,-0.030202376218449567,-0.012662601137777174,0.18415697369406547,-0.023215777690309327
2015-11-17,426824,103584,84735,205731,239512,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,288.5,0.0791450340187056,-33781,3.4920041458231776,18849,-2.550675116068851,0.03314369905871625,0.05723798448377487,-0.012662601137777174,-0.016291203490576223,0.1818741054402533,-0.017535965080713287
2015-11-24,424738,94202,98802,214100,220257,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,283.79998779296875,0.014495995178203975,-6157,6.471988454257492,-4600,-5.493833523888067,0.06359745554923715,0.12149489129758968,-0.016291203490576223,0.006694941845623248,0.17831286905169905,-0.017735034400353917
2015-12-01,418708,93911,100115,212900,220329,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,285.70001220703125,0.017742675086217602,-7429,-0.2994787374805174,-6204,-0.37764457147700464,0.0029360915358851783,0.008266933297599291,0.006694941845623248,-0.03185161258208613,0.1749676566774182,-0.013202074894707561
2015-12-08,421259,91161,97954,217404,218490,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,276.6000061035156,0.0025779864643841435,-1086,1.5148982106862061,-6793,-0.1406708254917508,0.014551702936952562,0.025968326150754832,-0.03185161258208613,-0.017353644991426775,0.1714495001424583,-0.013619950709361492
2015-12-15,422365,85821,104524,219559,212995,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,271.79998779296875,-0.015541060457187504,6564,1.8159849403810955,-18703,-2.827239299338412,0.017685653120766424,0.06257059549764901,-0.017353644991426775,0.018763820208116844,0.1677096889304654,-0.014809501124823241
2015-12-22,406089,85509,105563,210829,205180,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,276.8999938964844,-0.013910743703966373,5649,-0.2166372687130799,-20054,-0.31986551915996825,0.03977077418998147,0.00707063305978898,0.018763820208116844,-0.03033583994813882,0.16414850397684908,-0.005954315685971425
2015-12-29,400372,81506,112246,211906,192945,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,268.5,-0.047358456635329144,18961,3.278099135903706,-30740,-2.6314428610477014,0.03288123284862826,0.055152979066022546,-0.03033583994813882,-0.011918108778514847,0.16008106242661488,-0.015310935777985554
2016-01-05,405616,84465,122809,213488,185294,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,265.29998779296875,-0.0695090923434973,28194,2.306105322050493,-38344,-1.8992337126472378,0.023153000887703057,0.06523731871821839,-0.011918108778514847,0.03543168053742218,0.15370373350466185,-0.010263432675694165
2016-01-12,407669,86270,124120,210736,185466,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,274.70001220703125,-0.06198656262801439,25270,-0.720878860794446,-37850,0.12179006745296043,0.007380073800738007,0.014810589856932364,0.03543168053742218,-0.012377227022108861,0.1484315768163687,0.002980940583272385
2016-01-19,414457,82838,124204,216108,185704,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,271.29998779296875,-0.07335863551586776,30404,1.2593550159565725,-41366,-0.8624644012667139,0.013961753257742427,0.016982061610687688,-0.012377227022108861,-0.0051603168428917545,0.14368021409641904,-0.004811430191397183
2016-01-26,414945,81545,112003,211024,192227,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,269.8999938964844,-0.045299979515357455,18797,-2.8005317801364193,-30458,2.6318773720796123,0.02878356160307104,0.06971913943827887,-0.0051603168428917545,0.017413902605843967,0.13932065557027148,0.0014928920553836315
2016-02-02,409219,76115,102510,208424,195068,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,274.6000061035156,-0.03263778074820573,13356,-1.3112581185458314,-26395,0.9791659135548084,0.01348477788902878,0.08354373687893632,0.017413902605843967,-0.04187909593732808,0.1352760397582055,0.008788279516698862
2016-02-09,422098,79637,117999,216819,186335,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,263.1000061035156,-0.07222019531009387,30484,4.185533907272145,-38362,-2.9243510198695564,0.04248500572982036,0.09619198931368779,-0.04187909593732808,0.00646135176745033,0.1312850801242757,-0.01055620550026229
2016-02-16,427548,80113,116559,221218,194770,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,264.79998779296875,-0.061859721013780906,26448,-0.9561760539021743,-36446,0.45392302261560113,0.03085185149571622,0.009742108688577937,0.00646135176745033,-0.006042204152926223,0.12697397776991048,-0.0058078726904137986
2016-02-23,413798,70898,117473,222118,182856,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,263.20001220703125,-0.0948820438958139,39262,2.9970903851731268,-46575,-2.3690907219774155,0.03164153748141856,0.05377154657564062,-0.006042204152926223,-0.019376921987009577,0.12140258552959718,-0.0060296533073507545
2016-03-01,393496,70941,120446,210850,165149,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,258.1000061035156,-0.11614095187752861,45701,1.5560732531331711,-49505,-0.7080749544463724,0.07706137516323182,0.015758646094039826,-0.019376921987009577,0.04920566210432242,0.11594758625141996,-0.015326064002826729
2016-03-08,369907,71444,98528,190027,173566,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,270.79998779296875,-0.04450037441843491,16461,-7.430825218045419,-27084,5.697897818529286,0.08041959003611181,0.13190996164074084,0.04920566210432242,-0.009601091961367492,0.11138902375286046,0.007533523550434805
2016-03-15,373582,77422,102207,193546,176035,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,268.20001220703125,-0.046873243357549346,17511,0.2838551311545875,-24785,0.6215075681184731,0.016202131603085656,0.05376080699664308,-0.009601091961367492,0.010439924181686377,0.10788583520730245,0.0035400874902943346
2016-03-22,377306,77875,97941,187501,178969,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,271.0,-0.022612945460713584,8532,-2.403488390768292,-20066,1.2631764913727106,0.024501323437116272,0.026840560586067253,0.010439924181686377,0.008118126225207467,0.10475244687903727,0.0076376518242650595
2016-03-29,372474,76101,85246,181705,186458,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,273.20001220703125,0.01276062221792662,-4753,-3.5210147731549455,-9145,2.894467620446004,0.03608456037135725,0.08967628775248378,0.008118126225207467,-0.01647144875158313,0.10188322266063879,0.014435953544329482
2016-04-05,379901,75994,93809,195517,186599,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,268.70001220703125,-0.023474536787215616,8918,3.670323297733533,-17815,-2.3276792474105577,0.036515089658637694,0.0510591685659264,-0.01647144875158313,0.06103458560265462,0.09914565583750762,-0.0018803894010510681
2016-04-12,374417,78982,80493,178635,191896,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,285.1000061035156,0.03541772943002054,-13261,-5.838099926033361,-1511,4.29164440209423,0.05985733987169765,0.10223546010346449,0.06103458560265462,0.0701508227703731,0.09881039311060033,0.01565708247951467
2016-04-19,372598,86199,60499,175202,218744,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,305.1000061035156,0.11686053065233845,-43542,-8.087506710432486,25700,7.267565308199147,0.07686586486472766,0.18548991806295928,0.0701508227703731,0.059652511718659706,0.0996201816071478,0.03024596556808023
2016-04-26,357327,94022,44943,163570,233357,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,323.29998779296875,0.19530290182381965,-69787,-7.043784454022835,49079,6.274590845898261,0.06612047051472941,0.16823660633972584,0.059652511718659706,0.05010829823292551,0.10114814892569511,0.04266824227714303
2016-05-03,349070,98453,39539,160411,239850,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,339.5,0.22757326610708453,-79439,-2.701167278151385,58914,2.752380872422179,0.024114265441799225,0.0712722476665314,0.05010829823292551,0.06156110131512338,0.1034159023215387,0.0584920479256395
2016-05-10,365161,110200,34650,158695,257945,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,360.3999938964844,0.2717979192739641,-99250,-5.675365972441058,75550,4.765806285272295,0.04754944316436252,0.1148498446668968,0.06156110131512338,0.024139878896696443,0.107375161180258,0.058616190747658115
2016-05-17,376067,114036,30382,161174,270458,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,369.1000061035156,0.29059715423049615,-109284,-2.747829039793406,83654,2.219295050676277,0.03473329132223746,0.0561148887257821,0.024139878896696443,0.053643964956792134,0.11164520236041736,0.04770905382862053
2016-05-24,374204,113838,28826,164941,273097,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,388.8999938964844,0.28902951331359367,-108156,0.2999465520771565,85012,0.3611058667737398,0.014624302001196243,0.012294622329389335,0.053643964956792134,0.019799466001228172,0.11606808484282526,0.04627587346453075
2016-05-31,379701,119118,32279,165921,278085,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,396.6000061035156,0.2954008548831844,-112164,-1.0710735320841038,86839,0.48823636305330775,0.013441259802795457,0.05768278103264926,0.019799466001228172,0.02823999373951036,0.12049475456958594,0.03901502160836042
2016-06-07,381841,118084,30243,163843,277489,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,407.7999877929687,0.2976264989877986,-113646,-0.39030711006818525,87841,0.2638918517465058,0.00605893069163351,0.020697512927518254,0.02823999373951036,0.0019617909134246325,0.12421384282473216,0.030971227501684725
2016-06-14,395471,118666,30773,170233,282920,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,408.6000061035156,0.28494377590265785,-112687,0.25115165736523837,87893,0.013618233767458184,0.026086112196101536,0.007441163284015551,0.0019617909134246325,-0.03744497817425585,0.12690690631353405,0.025581294573819777
2016-06-21,399547,116369,29939,174633,285969,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE,393.2999877929687,0.2786555774414524,-111336,0.3416179694592018,86430,-0.36993863013975736,0.016172313624343793,0.021400060147086966,-0.03744497817425585,-0.0022883140717463446,0.12874281126828466,0.0031341515319619835
